,Data Medicao,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)","TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",RADIACAO GLOBAL(Mj/m²),ANO,MES,DIA
1022,2010-05-03,0.0,34.4,20.3,60.125,1.608333,12.672152,2010,Mai,3
1023,2010-05-04,0.0,35.1,20.2,59.791667,1.479167,22.783852,2010,Mai,4
1024,2010-05-05,0.0,35.6,20.7,64.0,1.891667,24.393997,2010,Mai,5
1025,2010-05-06,0.0,35.4,22.7,64.083333,1.308333,24.517074,2010,Mai,6
1026,2010-05-07,0.0,36.3,21.3,63.041667,0.970833,14.571896,2010,Mai,7
1027,2010-05-08,0.0,36.2,19.8,56.791667,1.425,21.597999,2010,Mai,8
1028,2010-05-09,0.0,37.0,17.9,60.208333,0.645833,26.103429,2010,Mai,9
1029,2010-05-10,0.0,35.4,21.1,62.791667,0.6125,26.895965,2010,Mai,10
1030,2010-05-11,0.0,35.5,21.5,67.958333,0.870833,22.378676,2010,Mai,11
1031,2010-05-12,0.0,35.6,22.0,68.208333,0.975,27.008387,2010,Mai,12
1032,2010-05-13,0.0,35.4,22.3,66.208333,0.725,25.097351,2010,Mai,13
1033,2010-05-14,0.0,35.0,21.9,76.291667,1.595833,25.677291,2010,Mai,14
1034,2010-05-15,0.0,36.7,22.3,69.958333,1.429167,18.315021,2010,Mai,15
1035,2010-05-16,0.0,37.0,22.4,56.333333,1.408333,21.669318999999998,2010,Mai,16
1036,2010-05-17,0.0,36.4,21.0,61.583333,1.254167,22.068571,2010,Mai,17
1037,2010-05-18,0.0,36.8,21.1,57.541667,1.370833,22.89896,2010,Mai,18
1038,2010-05-19,0.0,36.0,18.5,54.125,1.095833,22.712940999999997,2010,Mai,19
1039,2010-05-20,0.0,35.8,20.4,60.125,0.6875,19.76716,2010,Mai,20
1040,2010-05-21,0.0,36.2,22.7,57.130435,0.8,5.206007,2010,Mai,21
1041,2010-05-22,0.0,36.3,22.6,57.041667,0.8625,17.59518,2010,Mai,22
1042,2010-05-23,0.0,35.6,22.3,65.625,0.716667,17.610883,2010,Mai,23
1043,2010-05-24,4.2,36.5,21.8,62.208333,1.125,24.085478,2010,Mai,24
1044,2010-05-25,0.0,37.0,21.8,54.875,1.491667,26.029363,2010,Mai,25
1045,2010-05-26,0.0,36.5,19.7,51.708333,1.666667,13.465323,2010,Mai,26
1046,2010-05-27,0.0,36.3,17.9,49.333333,0.75,21.397153,2010,Mai,27
1047,2010-05-28,0.0,35.9,20.8,49.5,1.175,21.221454,2010,Mai,28
1048,2010-05-29,0.0,36.8,21.6,50.708333,1.079167,19.433798,2010,Mai,29
1049,2010-05-30,0.0,36.7,22.7,49.25,1.5625,21.803493999999997,2010,Mai,30
1050,2010-05-31,0.0,36.8,21.3,51.458333,1.495833,21.486382999999996,2010,Mai,31
1051,2010-06-01,0.0,35.5,24.2,61.416667,1.041667,21.961146,2010,Jun,1
1052,2010-06-02,0.0,32.7,23.7,64.625,1.566667,21.232449,2010,Jun,2
1053,2010-06-03,0.0,35.6,21.3,54.291667,2.575,20.474337,2010,Jun,3
1054,2010-06-04,0.0,34.6,22.1,52.041667,3.229167,20.876624,2010,Jun,4
1055,2010-06-05,0.0,34.8,19.6,54.708333,0.591667,19.938754,2010,Jun,5
1056,2010-06-06,0.0,35.6,20.8,52.208333,0.866667,20.799214,2010,Jun,6
1057,2010-06-07,0.0,36.3,23.8,49.583333,1.520833,17.296789,2010,Jun,7
1058,2010-06-08,0.0,36.3,22.1,46.958333,1.366667,17.885534,2010,Jun,8
1059,2010-06-09,0.0,35.3,23.7,50.791667,1.6125,19.756633,2010,Jun,9
1060,2010-06-10,0.0,35.2,23.7,48.541667,1.970833,20.095402000000004,2010,Jun,10
1061,2010-06-11,0.0,35.8,22.8,48.208333,1.6375,18.381395,2010,Jun,11
1062,2010-06-12,0.0,35.9,20.5,50.208333,1.675,21.287108,2010,Jun,12
1063,2010-06-13,0.0,34.8,22.5,47.541667,1.991667,22.368037,2010,Jun,13
1064,2010-06-14,0.0,33.9,18.9,49.75,1.904167,21.43227,2010,Jun,14
1065,2010-06-15,0.0,34.5,16.3,47.541667,1.970833,20.973713,2010,Jun,15
1066,2010-06-16,0.0,34.6,18.7,47.083333,2.0875,22.667538,2010,Jun,16
1067,2010-06-17,0.0,34.8,19.2,46.5,2.054167,22.66197,2010,Jun,17
1068,2010-06-18,0.0,35.4,20.0,46.041667,1.791667,22.617397,2010,Jun,18
1069,2010-06-19,0.0,34.1,21.4,52.625,1.820833,21.984123,2010,Jun,19
1070,2010-06-20,0.0,36.8,19.8,50.208333,1.570833,22.966759999999997,2010,Jun,20
1071,2010-06-21,0.0,35.7,17.9,45.25,1.583333,21.264208,2010,Jun,21
1072,2010-06-22,0.0,36.8,15.1,41.166667,1.1875,21.957377,2010,Jun,22
1073,2010-06-23,0.0,37.1,17.1,47.666667,1.279167,21.984383,2010,Jun,23
1074,2010-06-24,0.0,34.1,25.1,40.875,3.770833,23.827963,2010,Jun,24
1075,2010-06-25,0.0,32.9,20.6,47.083333,3.670833,23.455531,2010,Jun,25
1076,2010-06-26,0.0,32.1,18.9,61.083333,2.9625,17.769852999999998,2010,Jun,26
1077,2010-06-27,0.0,33.0,22.8,49.291667,3.770833,10.462041000000001,2010,Jun,27
1078,2010-06-28,0.0,33.8,22.2,41.958333,3.275,19.37846,2010,Jun,28
1079,2010-06-29,0.0,34.6,18.5,45.541667,2.908333,17.070288,2010,Jun,29
1080,2010-06-30,0.0,32.6,23.5,49.583333,4.295833,20.824303,2010,Jun,30
1081,2010-07-01,0.0,30.9,21.8,53.416667,3.191667,20.620513,2010,Jul,1
1082,2010-07-02,0.0,34.7,18.1,51.166667,2.245833,18.598166000000003,2010,Jul,2
1083,2010-07-03,0.0,34.5,22.1,48.875,3.195833,19.529749,2010,Jul,3
1084,2010-07-04,0.0,34.2,23.7,45.166667,3.558333,14.230609999999999,2010,Jul,4
1085,2010-07-05,0.0,34.0,20.4,45.125,2.9125,19.117178,2010,Jul,5
1086,2010-07-06,0.0,33.2,20.6,44.583333,3.616667,20.329753,2010,Jul,6
1087,2010-07-07,0.0,33.6,18.0,39.458333,2.358333,19.89797,2010,Jul,7
1088,2010-07-08,0.0,34.8,17.1,47.041667,0.904167,19.637526,2010,Jul,8
1089,2010-07-09,0.0,36.1,17.7,46.916667,1.320833,21.238287,2010,Jul,9
1090,2010-07-10,0.0,35.8,19.5,45.5,1.808333,21.361563999999998,2010,Jul,10
1091,2010-07-11,0.0,34.7,18.2,46.333333,1.566667,20.459598000000003,2010,Jul,11
1092,2010-07-12,0.0,36.3,19.1,44.166667,1.970833,20.928085,2010,Jul,12
1093,2010-07-13,0.0,35.7,21.6,46.958333,2.295833,16.598844,2010,Jul,13
1094,2010-07-14,0.0,36.0,22.7,47.916667,3.195833,15.407455,2010,Jul,14
1095,2010-07-15,0.0,34.5,18.4,46.166667,2.1,21.200613,2010,Jul,15
1096,2010-07-16,0.0,36.1,18.0,42.791667,2.2625,21.689511,2010,Jul,16
1097,2010-07-17,0.0,35.1,22.4,49.333333,3.020833,21.700906,2010,Jul,17
1098,2010-07-18,0.0,34.2,22.9,49.583333,2.495833,17.959756000000002,2010,Jul,18
1099,2010-07-19,0.0,34.4,21.9,38.875,2.758333,21.377852999999998,2010,Jul,19
1100,2010-07-20,0.0,33.1,17.0,44.916667,1.933333,18.839907,2010,Jul,20
1101,2010-07-21,0.0,34.6,20.2,45.75,3.183333,14.519807,2010,Jul,21
1102,2010-07-22,0.0,34.2,19.6,40.833333,2.533333,19.330704,2010,Jul,22
1103,2010-07-23,0.0,34.0,20.2,41.625,3.258333,17.195828000000002,2010,Jul,23
1104,2010-07-24,0.0,33.9,19.5,39.333333,3.741667,21.025140999999998,2010,Jul,24
1105,2010-07-25,0.0,34.2,19.2,47.833333,3.029167,17.284802,2010,Jul,25
1106,2010-07-26,0.0,35.0,20.4,41.833333,2.741667,23.425188000000002,2010,Jul,26
1107,2010-07-27,0.0,33.7,20.2,45.5,2.941667,23.269776,2010,Jul,27
1108,2010-07-28,0.0,35.2,19.5,43.5,3.829167,22.669141,2010,Jul,28
1109,2010-07-29,0.0,32.9,21.3,43.291667,2.6,22.190120999999998,2010,Jul,29
1110,2010-07-30,0.0,33.9,21.0,35.916667,4.1,22.888789,2010,Jul,30
1111,2010-07-31,0.0,34.3,18.2,38.0,2.9625,19.857806,2010,Jul,31
1112,2010-08-01,0.0,34.4,19.1,31.541667,2.0625,20.517525000000003,2010,Ago,1
1113,2010-08-02,0.0,34.9,19.5,40.458333,2.816667,23.356418,2010,Ago,2
1114,2010-08-03,0.0,35.3,19.6,38.208333,2.725,22.754051,2010,Ago,3
1115,2010-08-04,0.0,34.4,21.9,33.913043,4.091304,21.633269,2010,Ago,4
1116,2010-08-05,0.0,34.9,21.4,37.916667,3.441667,20.391702000000002,2010,Ago,5
1117,2010-08-06,0.0,34.3,21.3,36.125,3.070833,21.046116,2010,Ago,6
1118,2010-08-07,0.0,35.7,17.1,35.5,2.179167,19.072755,2010,Ago,7
1119,2010-08-08,0.0,35.4,19.2,36.541667,1.766667,17.803724,2010,Ago,8
1120,2010-08-09,0.0,35.7,17.7,32.041667,1.7,20.851892,2010,Ago,9
1121,2010-08-10,0.0,36.3,16.1,33.458333,2.133333,20.703145,2010,Ago,10
1122,2010-08-11,0.0,34.7,21.7,32.208333,3.770833,16.967949,2010,Ago,11
1123,2010-08-12,0.0,33.9,18.6,35.041667,3.758333,22.857184,2010,Ago,12
1124,2010-08-13,0.0,34.3,19.8,38.75,2.320833,19.467584,2010,Ago,13
1125,2010-08-14,0.0,35.5,23.7,37.583333,3.170833,21.437457,2010,Ago,14
1126,2010-08-15,0.0,36.5,17.8,38.208333,0.6875,19.904879,2010,Ago,15
1127,2010-08-16,1.4,37.0,20.2,37.791667,0.808333,21.553784,2010,Ago,16
1128,2010-08-17,0.0,36.0,24.2,37.583333,3.045833,13.962751,2010,Ago,17
1129,2010-08-18,0.0,33.5,21.2,38.958333,3.383333,20.08895,2010,Ago,18
1130,2010-08-19,0.0,32.6,20.3,33.916667,3.995833,19.870039000000002,2010,Ago,19
1131,2010-08-20,0.0,32.9,17.3,41.708333,2.495833,19.843335,2010,Ago,20
1132,2010-08-21,0.6,34.8,15.0,34.125,1.991667,20.599161,2010,Ago,21
1133,2010-08-22,0.0,35.7,18.9,33.875,1.675,21.333596,2010,Ago,22
1134,2010-08-23,0.0,34.6,16.8,36.333333,1.795833,21.506223000000002,2010,Ago,23
1135,2010-08-24,0.0,35.2,19.0,39.625,2.175,21.075962,2010,Ago,24
1136,2010-08-25,0.0,36.7,22.6,37.666667,2.15,20.724970000000003,2010,Ago,25
1137,2010-08-26,0.0,36.8,23.0,36.166667,2.325,16.766679,2010,Ago,26
1138,2010-08-27,0.0,37.5,20.4,32.208333,1.975,18.590859000000002,2010,Ago,27
1139,2010-08-28,0.0,37.5,19.3,34.833333,1.7875,11.837007,2010,Ago,28
1140,2010-08-29,0.0,36.8,20.1,34.916667,1.758333,12.927459,2010,Ago,29
1141,2010-08-30,0.0,36.8,23.4,32.791667,2.275,22.20273,2010,Ago,30
1142,2010-08-31,0.0,35.8,22.6,31.208333,3.654167,11.926926,2010,Ago,31
1143,2010-09-01,0.0,34.1,22.7,40.458333,4.170833,16.56864,2010,Set,1
1144,2010-09-02,0.0,35.3,21.1,34.916667,4.1125,21.926401,2010,Set,2
1145,2010-09-03,0.0,34.8,21.9,33.958333,3.4875,18.926599000000003,2010,Set,3
1146,2010-09-04,0.2,36.4,19.6,35.083333,1.758333,24.799651,2010,Set,4
1147,2010-09-05,0.0,37.4,21.0,35.208333,1.279167,27.342988000000002,2010,Set,5
1148,2010-09-06,0.0,37.9,19.3,31.958333,2.075,24.084799,2010,Set,6
1149,2010-09-07,0.0,36.3,22.4,32.208333,2.983333,23.998328,2010,Set,7
1150,2010-09-08,0.0,36.8,23.1,31.291667,2.666667,22.280115,2010,Set,8
1151,2010-09-09,0.0,37.5,18.1,30.166667,1.633333,16.992318,2010,Set,9
1152,2010-09-10,0.0,36.5,24.4,33.083333,2.979167,21.358435,2010,Set,10
1153,2010-09-11,0.0,35.1,22.6,38.541667,3.383333,18.156536,2010,Set,11
1154,2010-09-12,0.0,35.4,22.4,36.291667,3.45,20.453772,2010,Set,12
1155,2010-09-13,0.0,36.1,22.0,37.708333,3.025,3.90741,2010,Set,13
1156,2010-09-14,0.0,36.9,23.9,39.208333,2.6625,14.57075,2010,Set,14
1157,2010-09-15,0.0,37.0,22.6,36.291667,2.695833,3.771223,2010,Set,15
1158,2010-09-16,0.0,37.1,20.4,33.5,1.991667,24.115367,2010,Set,16
1159,2010-09-17,0.0,36.5,22.3,30.25,3.2375,19.322817,2010,Set,17
1160,2010-09-18,0.0,37.5,20.1,29.416667,2.3625,20.869577,2010,Set,18
1161,2010-09-19,0.0,37.6,23.1,31.791667,2.483333,22.407811000000002,2010,Set,19
1162,2010-09-20,0.0,35.2,22.7,32.833333,4.616667,24.50016,2010,Set,20
1163,2010-09-21,0.0,35.9,21.0,32.0,3.5875,21.355833999999998,2010,Set,21
1164,2010-09-22,0.0,36.9,21.6,32.625,2.675,23.065124,2010,Set,22
1165,2010-09-23,0.0,37.6,24.7,31.458333,2.545833,13.099622000000002,2010,Set,23
1166,2010-09-24,0.0,37.7,24.3,28.541667,2.308333,15.911799,2010,Set,24
1167,2010-09-25,0.0,37.9,24.4,27.875,2.575,23.373758000000002,2010,Set,25
1168,2010-09-26,0.0,39.7,21.7,27.416667,1.779167,25.215512,2010,Set,26
1169,2010-09-27,0.0,39.2,23.7,31.416667,1.366667,28.383181,2010,Set,27
1170,2010-09-28,0.0,38.3,22.6,30.0,1.3875,19.494414,2010,Set,28
1171,2010-09-29,0.0,38.8,21.8,33.458333,1.766667,17.151275000000002,2010,Set,29
1172,2010-09-30,0.0,39.7,25.2,42.375,1.870833,26.173325000000002,2010,Set,30
1173,2010-10-01,0.0,38.3,24.0,44.958333,1.629167,26.077257,2010,Out,1
1174,2010-10-02,0.0,39.2,21.5,29.25,1.766667,27.595961,2010,Out,2
1175,2010-10-03,0.0,39.7,19.9,40.291667,0.929167,26.462813999999998,2010,Out,3
1176,2010-10-04,0.0,40.0,20.6,27.458333,2.358333,28.147521,2010,Out,4
1177,2010-10-05,0.0,40.0,22.2,24.208333,2.2,27.755204999999997,2010,Out,5
1178,2010-10-06,0.0,40.7,18.9,23.541667,1.6875,26.870133000000003,2010,Out,6
1179,2010-10-07,0.0,40.3,19.9,22.458333,2.1875,26.105742000000003,2010,Out,7
1180,2010-10-08,0.0,39.1,20.1,25.666667,1.483333,26.44273,2010,Out,8
1181,2010-10-09,0.0,39.5,22.3,32.5,0.554167,14.269314,2010,Out,9
1182,2010-10-10,1.2,39.9,24.5,31.0,2.204167,19.347049,2010,Out,10
1183,2010-10-11,0.0,37.8,20.7,41.458333,1.633333,17.998677999999998,2010,Out,11
1184,2010-10-12,0.0,39.8,21.6,33.875,0.983333,16.218474,2010,Out,12
1185,2010-10-13,0.0,39.5,20.7,30.166667,2.025,20.961538,2010,Out,13
1186,2010-10-14,0.0,38.7,26.2,25.666667,3.095833,22.552526,2010,Out,14
1187,2010-10-15,0.0,38.8,25.8,24.583333,3.508333,21.930392,2010,Out,15
1188,2010-10-16,0.0,39.2,26.3,22.875,3.425,25.181013,2010,Out,16
1189,2010-10-17,0.0,39.8,20.5,24.208333,0.966667,26.036686000000003,2010,Out,17
1190,2010-10-18,0.0,35.6,28.4,37.541667,2.566667,24.348142,2010,Out,18
1191,2010-10-19,0.0,37.0,22.0,62.916667,1.583333,20.333469,2010,Out,19
1192,2010-10-20,0.0,32.7,22.1,68.791667,1.95,22.293743,2010,Out,20
1193,2010-10-21,0.0,34.9,24.3,61.583333,1.3125,21.766088,2010,Out,21
1194,2010-10-22,0.4,30.8,22.0,79.291667,1.566667,26.489134999999997,2010,Out,22
1195,2010-10-23,32.2,27.6,22.3,89.791667,1.208333,9.81149,2010,Out,23
1196,2010-10-24,30.8,33.9,22.2,68.291667,0.745833,16.302923999999997,2010,Out,24
1197,2010-10-25,0.0,36.2,24.0,61.0,1.5875,26.172733,2010,Out,25
1198,2010-10-26,58.0,29.1,21.0,84.25,1.041667,23.288791,2010,Out,26
1199,2010-10-27,24.8,34.5,20.4,71.791667,1.029167,23.438063999999997,2010,Out,27
1200,2010-10-28,16.2,34.1,22.4,75.916667,1.704167,22.656457000000003,2010,Out,28
1201,2010-10-29,0.2,33.5,23.1,82.791667,0.579167,24.163646,2010,Out,29
1202,2010-10-30,49.4,33.1,22.4,75.708333,1.016667,26.22438,2010,Out,30
1203,2010-10-31,1.0,37.0,22.1,57.375,1.945833,24.808065,2010,Out,31
1204,2010-11-01,0.0,37.6,21.8,48.208333,1.5375,23.068623,2010,Nov,1
1205,2010-11-02,0.0,38.5,21.7,46.791667,0.795833,22.738722999999997,2010,Nov,2
1206,2010-11-03,0.0,34.5,22.6,62.375,1.270833,22.080479999999998,2010,Nov,3
1207,2010-11-04,0.0,32.6,22.4,72.583333,1.133333,22.960388,2010,Nov,4
1208,2010-11-05,0.0,35.7,23.1,57.791667,1.645833,24.48384,2010,Nov,5
1209,2010-11-06,0.0,36.7,22.0,52.0,1.4125,22.802481,2010,Nov,6
1210,2010-11-07,0.0,36.8,21.4,51.625,1.316667,23.27259,2010,Nov,7
1211,2010-11-08,0.0,37.9,21.8,54.5,1.629167,25.814965,2010,Nov,8
1212,2010-11-09,0.0,36.9,23.8,44.958333,2.179167,27.538663,2010,Nov,9
1213,2010-11-10,0.0,36.6,21.0,43.416667,1.191667,27.359985,2010,Nov,10
1214,2010-11-11,0.0,37.5,21.8,44.666667,1.229167,26.186535,2010,Nov,11
1215,2010-11-12,0.0,37.9,21.5,46.333333,1.1375,20.733841,2010,Nov,12
1216,2010-11-13,0.0,37.2,24.6,46.708333,0.875,16.566694,2010,Nov,13
1217,2010-11-14,0.0,34.0,24.5,68.875,1.7375,16.118771000000002,2010,Nov,14
1218,2010-11-15,0.0,33.4,20.8,72.625,0.883333,13.0137,2010,Nov,15
1219,2010-11-16,0.0,32.6,21.8,70.708333,1.041667,7.01621,2010,Nov,16
1220,2010-11-17,0.0,34.5,22.7,73.125,1.425,6.612397,2010,Nov,17
1221,2010-11-18,17.4,34.1,22.0,78.291667,1.1,20.203217000000002,2010,Nov,18
1222,2010-11-19,0.2,34.1,22.8,74.916667,1.35,22.06865,2010,Nov,19
1223,2010-11-20,0.2,34.7,22.3,68.666667,1.033333,2.9255050000000002,2010,Nov,20
1224,2010-11-21,0.0,35.2,23.0,61.583333,1.491667,21.449531,2010,Nov,21
1225,2010-11-22,0.0,36.0,22.7,62.25,1.029167,19.572512,2010,Nov,22
1226,2010-11-23,0.0,36.0,21.8,63.958333,0.9125,16.688613,2010,Nov,23
1227,2010-11-24,0.0,33.6,22.5,71.541667,1.716667,16.533977,2010,Nov,24
1228,2010-11-25,0.8,34.5,21.3,73.208333,1.3875,24.675516,2010,Nov,25
1229,2010-11-26,0.0,36.8,22.3,65.416667,1.120833,24.750916,2010,Nov,26
1230,2010-11-27,0.0,37.0,23.6,61.916667,1.670833,25.351557,2010,Nov,27
1231,2010-11-28,1.0,29.5,23.1,79.625,1.679167,25.46361,2010,Nov,28
1232,2010-11-29,0.0,32.3,21.5,79.708333,0.7375,25.03162,2010,Nov,29
1233,2010-11-30,0.6,36.7,22.4,61.25,1.641667,25.326025,2010,Nov,30
1234,2010-12-01,0.0,36.8,20.3,51.75,1.4,25.649843,2010,Dez,1
1235,2010-12-02,0.0,36.9,18.8,50.041667,1.054167,24.617103,2010,Dez,2
1236,2010-12-03,0.0,36.5,20.7,50.25,1.141667,26.429513,2010,Dez,3
1237,2010-12-04,0.0,38.4,18.8,48.083333,1.025,23.249645,2010,Dez,4
1238,2010-12-05,0.0,37.0,21.7,51.958333,1.733333,24.645793,2010,Dez,5
1239,2010-12-06,0.0,34.9,22.1,71.708333,1.3375,24.749192999999998,2010,Dez,6
1240,2010-12-07,5.8,34.8,21.6,71.904762,1.1,26.342808,2010,Dez,7
1249,2010-12-16,0.2,30.9,21.8,77.208333,1.2125,26.037392,2010,Dez,16
1250,2010-12-17,0.0,26.5,21.7,84.0,0.6,26.301554,2010,Dez,17
1251,2010-12-18,0.0,31.5,20.5,81.583333,0.804167,26.117464,2010,Dez,18
1252,2010-12-19,17.4,32.8,20.2,70.416667,0.920833,26.911644,2010,Dez,19
1253,2010-12-20,0.0,31.9,22.4,71.916667,1.495833,26.527615,2010,Dez,20
1254,2010-12-21,0.4,34.1,20.1,68.875,1.541667,27.072374,2010,Dez,21
1255,2010-12-22,0.0,36.1,20.4,62.958333,0.870833,25.335447,2010,Dez,22
1256,2010-12-23,0.0,36.3,20.2,61.916667,0.416667,24.154987000000002,2010,Dez,23
1257,2010-12-24,0.0,34.0,21.2,66.208333,1.208333,23.983777,2010,Dez,24
1258,2010-12-25,15.0,29.4,20.1,82.458333,1.133333,18.434493999999997,2010,Dez,25
1259,2010-12-26,0.0,32.6,21.6,83.25,0.5375,19.138628,2010,Dez,26
1260,2010-12-27,0.0,34.0,22.5,73.375,0.991667,14.096326,2010,Dez,27
1261,2010-12-28,0.0,34.5,22.0,70.458333,0.529167,24.94501,2010,Dez,28
1262,2010-12-29,0.2,32.5,22.7,76.291667,0.9625,12.391741,2010,Dez,29
1263,2010-12-30,0.0,32.5,22.8,79.666667,0.858333,19.34139,2010,Dez,30
1264,2010-12-31,0.0,30.2,21.6,80.458333,1.433333,9.112099,2010,Dez,31
1265,2011-01-01,0.6,30.0,22.8,85.416667,1.379167,20.560313999999998,2011,Jan,1
1266,2011-01-02,8.6,30.1,22.4,89.541667,0.55,24.079197,2011,Jan,2
1267,2011-01-03,17.0,31.4,21.3,86.5,0.966667,17.694101,2011,Jan,3
1268,2011-01-04,9.4,31.7,21.7,87.083333,1.1875,18.291546999999998,2011,Jan,4
1269,2011-01-05,22.0,32.3,20.3,79.208333,1.545833,17.554596,2011,Jan,5
1270,2011-01-06,0.0,33.1,21.7,66.083333,1.6875,20.723614,2011,Jan,6
1271,2011-01-07,0.0,34.3,20.3,65.083333,1.075,14.266635,2011,Jan,7
1272,2011-01-08,0.0,33.8,21.6,68.5,1.366667,20.18336,2011,Jan,8
1273,2011-01-09,3.8,31.1,21.4,79.541667,0.945833,22.922424,2011,Jan,9
1274,2011-01-10,0.2,29.5,22.2,87.291667,1.554167,21.740467,2011,Jan,10
1276,2011-01-12,0.0,32.2,22.7,79.0,1.325,18.410362,2011,Jan,12
1277,2011-01-13,9.0,28.9,22.6,86.458333,0.595833,18.742937,2011,Jan,13
1278,2011-01-14,0.0,33.4,22.3,77.125,1.154167,10.658474,2011,Jan,14
1279,2011-01-15,0.0,34.3,20.7,70.125,0.9375,23.01322,2011,Jan,15
1280,2011-01-16,0.0,34.4,21.3,67.083333,0.441667,14.333363000000002,2011,Jan,16
1281,2011-01-17,0.0,34.3,22.0,71.083333,1.158333,18.440536,2011,Jan,17
1282,2011-01-18,0.0,34.8,21.2,72.041667,0.708333,20.588803,2011,Jan,18
1283,2011-01-19,0.4,34.5,19.5,68.958333,0.520833,20.046721,2011,Jan,19
1284,2011-01-20,0.0,34.9,20.3,66.291667,1.3375,21.656565999999998,2011,Jan,20
1285,2011-01-21,19.6,30.1,20.3,87.333333,1.25,22.194361,2011,Jan,21
1286,2011-01-22,7.6,31.4,20.8,89.583333,0.45,22.643588,2011,Jan,22
1287,2011-01-23,32.6,32.5,21.6,81.333333,0.404167,23.210652,2011,Jan,23
1288,2011-01-24,24.2,29.8,20.8,86.75,0.783333,22.096490999999997,2011,Jan,24
1289,2011-01-25,0.0,30.0,21.7,86.75,0.779167,17.047515999999998,2011,Jan,25
1290,2011-01-26,0.2,32.0,21.7,80.625,1.575,23.183018,2011,Jan,26
1291,2011-01-27,0.0,33.4,21.5,74.125,1.229167,23.095253,2011,Jan,27
1292,2011-01-28,0.0,33.4,21.8,75.0,1.433333,22.007713,2011,Jan,28
1293,2011-01-29,0.2,34.0,22.9,73.583333,0.625,22.525444,2011,Jan,29
1294,2011-01-30,0.0,33.8,21.7,76.208333,0.9,23.351341,2011,Jan,30
1295,2011-01-31,0.0,33.6,21.4,77.083333,0.5625,24.026205,2011,Jan,31
1296,2011-02-01,0.0,33.4,21.9,86.416667,0.716667,24.199496,2011,Fev,1
1297,2011-02-02,4.6,32.0,20.7,87.958333,0.695833,23.545733,2011,Fev,2
1298,2011-02-03,0.2,33.3,20.4,76.833333,0.733333,23.771363,2011,Fev,3
1299,2011-02-04,0.0,31.4,22.0,79.958333,1.104167,23.882308000000002,2011,Fev,4
1300,2011-02-05,0.0,29.8,22.3,86.375,0.825,23.830038000000002,2011,Fev,5
1301,2011-02-06,22.8,31.0,21.9,85.791667,1.054167,22.545831999999997,2011,Fev,6
1302,2011-02-07,0.0,31.3,21.4,82.791667,0.683333,23.285163,2011,Fev,7
1303,2011-02-08,0.2,34.7,21.5,79.25,0.604167,24.235310000000002,2011,Fev,8
1304,2011-02-09,0.0,26.0,22.6,92.916667,1.041667,24.527552,2011,Fev,9
1305,2011-02-10,8.8,32.0,21.2,84.125,1.095833,24.580345,2011,Fev,10
1306,2011-02-11,0.0,31.5,21.0,80.583333,1.6875,22.536319,2011,Fev,11
1307,2011-02-12,20.8,29.8,21.6,88.041667,0.829167,25.017472,2011,Fev,12
1308,2011-02-13,6.0,32.8,21.7,85.958333,0.616667,24.931427,2011,Fev,13
1309,2011-02-14,28.8,27.4,21.6,92.083333,0.520833,24.735543999999997,2011,Fev,14
1310,2011-02-15,22.8,31.9,22.0,88.833333,0.875,23.628916,2011,Fev,15
1311,2011-02-16,2.0,28.8,21.7,89.75,0.904167,25.005314,2011,Fev,16
1312,2011-02-17,1.0,24.0,21.4,93.541667,0.5125,23.488072,2011,Fev,17
1313,2011-02-18,5.6,32.6,20.1,77.083333,0.783333,24.463841,2011,Fev,18
1314,2011-02-19,2.6,30.7,21.4,82.125,1.1625,22.609385999999997,2011,Fev,19
1315,2011-02-20,8.0,31.1,21.0,83.75,0.808333,21.657597,2011,Fev,20
1316,2011-02-21,1.6,28.7,21.5,88.208333,0.6375,24.346400000000003,2011,Fev,21
1317,2011-02-22,1.0,30.9,22.1,86.083333,0.683333,25.173330999999997,2011,Fev,22
1318,2011-02-23,13.0,32.5,22.3,83.791667,0.620833,22.919271000000002,2011,Fev,23
1319,2011-02-24,59.6,29.9,20.9,88.291667,0.508333,24.017986999999998,2011,Fev,24
1320,2011-02-25,0.4,32.1,21.0,83.541667,1.141667,11.209859,2011,Fev,25
1321,2011-02-26,8.4,31.5,22.4,84.75,0.566667,21.253655,2011,Fev,26
1322,2011-02-27,0.0,30.2,22.9,89.791667,0.566667,16.501239,2011,Fev,27
1323,2011-02-28,8.8,32.4,21.1,85.458333,0.691667,25.66854,2011,Fev,28
1324,2011-03-01,0.4,31.0,22.1,82.166667,1.075,24.499596,2011,Mar,1
1325,2011-03-02,0.0,31.6,22.3,80.166667,0.920833,27.341663,2011,Mar,2
1326,2011-03-03,15.2,30.3,21.8,87.875,0.558333,28.492648000000003,2011,Mar,3
1327,2011-03-04,0.6,31.5,21.5,88.333333,0.5,28.505571,2011,Mar,4
1328,2011-03-05,16.6,26.3,21.5,90.375,1.083333,27.411518,2011,Mar,5
1329,2011-03-06,2.8,32.3,20.7,85.791667,0.870833,16.960689,2011,Mar,6
