,Data Medicao,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)","TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",RADIACAO GLOBAL(Mj/m²),ANO,MES,DIA
728,2010-02-23,0.0,28.1,23.0,88.958333,0.775,17.622302,2010,Fev,23
729,2010-02-24,22.0,29.6,23.2,88.083333,1.5375,17.824887999999998,2010,Fev,24
730,2010-02-25,4.2,32.5,23.7,83.916667,1.05,17.585728,2010,Fev,25
731,2010-02-26,0.0,33.6,23.8,79.75,0.916667,16.778597,2010,Fev,26
732,2010-02-27,8.4,29.9,23.5,85.666667,0.808333,15.511091,2010,Fev,27
733,2010-02-28,18.2,27.0,23.8,91.541667,0.825,17.712636,2010,Fev,28
734,2010-03-01,22.4,30.7,22.4,85.666667,1.2125,16.651251,2010,Mar,1
735,2010-03-02,0.0,33.4,23.2,80.25,1.245833,22.477173,2010,Mar,2
736,2010-03-03,0.2,32.7,23.1,80.291667,0.929167,20.253013,2010,Mar,3
737,2010-03-04,0.0,33.8,23.2,79.458333,0.854167,23.180151,2010,Mar,4
738,2010-03-05,0.0,34.2,24.7,80.208333,0.779167,19.300699,2010,Mar,5
739,2010-03-06,0.0,32.2,24.5,83.208333,0.8375,18.241310000000002,2010,Mar,6
740,2010-03-07,34.0,29.1,23.2,89.25,0.558333,15.917673,2010,Mar,7
741,2010-03-08,9.8,32.4,23.4,82.25,1.241667,3.719523,2010,Mar,8
742,2010-03-09,0.0,34.0,23.8,80.916667,0.516667,11.937114,2010,Mar,9
743,2010-03-10,0.0,31.3,25.6,82.458333,1.25,16.764998,2010,Mar,10
744,2010-03-11,0.2,32.8,23.5,80.541667,0.916667,18.774722,2010,Mar,11
745,2010-03-12,0.0,32.5,23.3,81.958333,0.508333,9.356086999999999,2010,Mar,12
746,2010-03-13,0.0,32.7,24.3,82.75,0.7625,5.644948,2010,Mar,13
747,2010-03-14,0.0,32.2,24.5,80.083333,1.216667,13.684289000000001,2010,Mar,14
748,2010-03-15,0.2,34.0,22.3,81.291667,0.645833,12.296597,2010,Mar,15
749,2010-03-16,0.0,31.9,22.3,83.5,0.683333,13.534787,2010,Mar,16
750,2010-03-17,4.4,28.5,24.0,86.791667,0.575,8.270391,2010,Mar,17
751,2010-03-18,6.6,31.4,22.9,87.208333,0.6125,7.651298000000001,2010,Mar,18
752,2010-03-19,15.0,32.9,23.0,81.791667,1.295833,24.199489,2010,Mar,19
753,2010-03-20,0.0,32.9,24.0,78.625,1.479167,18.722603,2010,Mar,20
754,2010-03-21,19.8,26.9,23.8,88.541667,0.608333,20.594497,2010,Mar,21
755,2010-03-22,12.4,31.1,23.0,85.833333,1.116667,18.882803,2010,Mar,22
756,2010-03-23,0.0,30.3,22.7,88.666667,0.9,21.761207,2010,Mar,23
757,2010-03-24,12.4,31.8,23.4,84.75,1.116667,17.688472,2010,Mar,24
758,2010-03-25,0.0,32.2,23.1,82.708333,0.979167,18.226671999999997,2010,Mar,25
759,2010-03-26,1.2,33.0,23.1,82.208333,1.004167,22.813837,2010,Mar,26
760,2010-03-27,0.2,32.7,22.9,81.541667,1.125,18.451187,2010,Mar,27
761,2010-03-28,0.2,30.8,23.0,88.75,0.875,21.63657,2010,Mar,28
762,2010-03-29,2.4,31.6,23.1,83.25,1.545833,16.800411,2010,Mar,29
763,2010-03-30,0.0,34.5,24.2,78.583333,0.720833,13.720218000000001,2010,Mar,30
764,2010-03-31,0.4,34.0,22.5,84.916667,0.779167,8.916995,2010,Mar,31
765,2010-04-01,6.4,30.1,23.2,87.708333,1.0,16.396099,2010,Abr,1
766,2010-04-02,0.0,31.4,22.3,86.875,0.970833,15.895988,2010,Abr,2
767,2010-04-03,3.4,31.5,23.8,85.583333,1.329167,23.864561000000002,2010,Abr,3
768,2010-04-04,4.6,33.3,22.2,84.083333,1.079167,23.26347,2010,Abr,4
769,2010-04-05,0.2,34.2,22.4,81.375,0.779167,25.144684,2010,Abr,5
770,2010-04-06,0.2,33.3,23.6,85.0,0.829167,8.921878999999999,2010,Abr,6
771,2010-04-07,0.6,32.2,23.5,87.125,1.108333,15.46433,2010,Abr,7
772,2010-04-08,31.6,32.3,22.4,83.666667,1.904167,5.170365,2010,Abr,8
773,2010-04-09,2.4,31.5,23.1,86.0,1.304167,6.9442770000000005,2010,Abr,9
774,2010-04-10,0.0,32.8,24.0,86.458333,1.391667,22.627766,2010,Abr,10
775,2010-04-11,5.8,28.1,23.0,93.166667,1.383333,16.619839,2010,Abr,11
776,2010-04-12,23.0,30.5,21.3,90.041667,1.2375,16.265696,2010,Abr,12
777,2010-04-13,19.6,29.2,22.4,88.833333,1.7375,21.34271,2010,Abr,13
778,2010-04-14,3.0,33.3,21.4,80.625,1.804167,19.681573,2010,Abr,14
779,2010-04-15,2.8,33.2,22.7,80.5,1.695833,14.225153,2010,Abr,15
780,2010-04-16,0.0,34.9,24.3,79.916667,1.208333,19.056888999999998,2010,Abr,16
781,2010-04-17,0.6,34.0,22.5,87.875,0.775,21.046667000000003,2010,Abr,17
782,2010-04-18,1.4,31.7,23.8,87.958333,0.945833,19.153804,2010,Abr,18
783,2010-04-19,2.0,32.3,22.2,85.708333,1.033333,17.769161,2010,Abr,19
784,2010-04-20,1.4,33.8,23.0,81.333333,0.983333,23.004562,2010,Abr,20
785,2010-04-21,0.2,34.0,22.0,78.916667,1.045833,4.963563,2010,Abr,21
786,2010-04-22,0.0,35.2,23.0,76.75,0.566667,20.204818,2010,Abr,22
787,2010-04-23,0.0,35.5,22.7,82.958333,0.616667,9.08585,2010,Abr,23
788,2010-04-24,0.2,34.4,21.5,79.958333,1.104167,15.118666,2010,Abr,24
789,2010-04-25,0.0,34.1,21.9,78.5,1.208333,18.434629,2010,Abr,25
790,2010-04-26,0.0,34.5,21.4,77.708333,0.870833,23.251453,2010,Abr,26
791,2010-04-27,0.0,35.1,21.0,76.125,1.2125,13.928535,2010,Abr,27
792,2010-04-28,0.0,34.6,20.2,78.916667,0.558333,8.361441000000001,2010,Abr,28
793,2010-04-29,0.0,35.0,22.2,83.875,0.591667,7.572666,2010,Abr,29
794,2010-04-30,0.8,32.4,23.6,83.583333,0.825,13.299807,2010,Abr,30
795,2010-05-01,0.0,34.5,23.3,81.041667,0.604167,19.613115999999998,2010,Mai,1
796,2010-05-02,0.0,33.2,21.7,83.208333,0.775,18.753439999999998,2010,Mai,2
797,2010-05-03,0.4,33.1,20.8,82.666667,0.8125,19.432359,2010,Mai,3
798,2010-05-04,0.0,34.1,20.6,77.0,1.175,21.725137999999998,2010,Mai,4
799,2010-05-05,0.4,33.7,21.1,77.5,1.0,14.910057,2010,Mai,5
800,2010-05-06,1.6,30.8,22.0,89.25,0.695833,9.495772,2010,Mai,6
801,2010-05-07,0.0,31.4,22.4,88.375,0.1625,6.964999,2010,Mai,7
802,2010-05-08,1.6,33.6,22.9,83.083333,0.620833,20.879321,2010,Mai,8
803,2010-05-09,2.2,34.5,19.7,77.375,0.545833,21.855912,2010,Mai,9
804,2010-05-10,1.2,34.6,20.9,78.916667,0.266667,14.46772,2010,Mai,10
805,2010-05-11,0.4,34.2,22.6,79.791667,0.583333,8.589925,2010,Mai,11
806,2010-05-12,1.0,33.5,22.4,81.458333,1.054167,23.737472,2010,Mai,12
807,2010-05-13,0.6,31.4,24.0,83.375,1.004167,21.650275999999998,2010,Mai,13
808,2010-05-14,0.8,33.1,21.9,89.666667,0.670833,20.799398,2010,Mai,14
809,2010-05-15,0.2,34.8,23.2,83.166667,0.7625,17.441754,2010,Mai,15
810,2010-05-16,1.6,34.3,21.9,78.041667,0.666667,23.697508000000003,2010,Mai,16
811,2010-05-17,0.2,34.4,20.5,76.958333,0.6375,22.667488000000002,2010,Mai,17
812,2010-05-18,0.6,35.2,21.2,77.416667,0.725,16.235068000000002,2010,Mai,18
813,2010-05-19,0.6,35.5,20.9,76.833333,0.745833,19.917129,2010,Mai,19
814,2010-05-20,0.0,35.0,20.6,75.583333,1.191667,20.135201000000002,2010,Mai,20
815,2010-05-21,0.2,34.7,21.3,80.875,0.895833,10.858343999999999,2010,Mai,21
816,2010-05-22,3.4,34.4,21.5,80.375,1.070833,20.923547,2010,Mai,22
817,2010-05-23,2.4,34.3,21.4,79.708333,0.754167,3.410313,2010,Mai,23
818,2010-05-24,2.8,34.7,21.4,78.791667,0.620833,17.328298,2010,Mai,24
819,2010-05-25,3.4,33.4,21.9,83.541667,0.4875,15.901839,2010,Mai,25
820,2010-05-26,1.4,34.9,21.8,79.625,0.775,16.781185,2010,Mai,26
821,2010-05-27,1.2,35.2,21.1,75.541667,0.7375,13.864525,2010,Mai,27
822,2010-05-28,2.8,34.7,19.8,78.166667,0.608333,20.692378,2010,Mai,28
823,2010-05-29,1.2,35.7,21.4,76.458333,0.579167,18.628868999999998,2010,Mai,29
824,2010-05-30,1.0,34.4,22.2,83.333333,0.9125,20.414737000000002,2010,Mai,30
825,2010-05-31,2.6,32.3,21.9,85.291667,1.541667,20.204342,2010,Mai,31
826,2010-06-01,4.6,32.7,20.9,80.5,0.716667,20.388029,2010,Jun,1
827,2010-06-02,3.8,34.1,21.2,84.458333,0.879167,20.21188,2010,Jun,2
828,2010-06-03,4.0,32.2,21.6,81.708333,1.204167,20.355393,2010,Jun,3
829,2010-06-04,3.0,33.5,21.2,76.166667,1.7375,20.849600000000002,2010,Jun,4
830,2010-06-05,3.6,33.2,19.2,75.791667,1.175,20.659046999999997,2010,Jun,5
831,2010-06-06,0.0,34.0,19.5,76.333333,0.616667,19.435376,2010,Jun,6
832,2010-06-07,1.2,35.0,20.0,78.708333,0.6375,18.423139,2010,Jun,7
833,2010-06-08,7.2,31.8,20.3,83.541667,0.8625,20.097831,2010,Jun,8
834,2010-06-09,3.6,33.9,20.8,79.291667,0.929167,16.758817,2010,Jun,9
835,2010-06-10,1.6,34.6,21.6,73.791667,1.304167,18.92802,2010,Jun,10
836,2010-06-11,0.6,34.7,20.4,71.875,1.658333,18.939025,2010,Jun,11
837,2010-06-12,2.8,35.2,20.1,71.958333,0.875,16.421324000000002,2010,Jun,12
838,2010-06-13,3.4,34.1,18.5,72.25,1.204167,17.119843,2010,Jun,13
839,2010-06-14,11.8,34.2,18.5,71.291667,1.504167,19.084401999999997,2010,Jun,14
840,2010-06-15,3.4,33.3,16.4,69.541667,1.7125,16.941017,2010,Jun,15
841,2010-06-16,2.8,34.8,18.0,68.208333,1.191667,13.137022,2010,Jun,16
842,2010-06-17,1.4,34.9,19.7,71.0,0.970833,19.023308,2010,Jun,17
843,2010-06-18,0.0,34.1,20.4,71.541667,0.795833,18.273112,2010,Jun,18
844,2010-06-19,0.4,34.3,21.2,73.666667,1.275,18.151252,2010,Jun,19
845,2010-06-20,1.6,35.5,20.1,70.458333,1.291667,18.48459,2010,Jun,20
846,2010-06-21,0.8,35.3,19.3,72.791667,0.833333,18.56591,2010,Jun,21
847,2010-06-22,0.0,36.1,17.7,70.291667,0.791667,19.135087,2010,Jun,22
848,2010-06-23,0.0,34.9,16.7,70.375,0.75,18.259214,2010,Jun,23
849,2010-06-24,0.0,33.1,19.5,78.75,0.945833,18.356575,2010,Jun,24
850,2010-06-25,0.0,34.3,18.3,65.0,2.3125,18.302987,2010,Jun,25
851,2010-06-26,0.0,34.6,14.8,65.375,2.1625,18.444196,2010,Jun,26
852,2010-06-27,0.0,33.7,16.2,67.458333,2.8625,17.499718,2010,Jun,27
853,2010-06-28,0.0,34.7,15.5,66.583333,1.6,18.348426,2010,Jun,28
854,2010-06-29,0.0,34.2,18.9,65.958333,1.5125,18.557094,2010,Jun,29
855,2010-06-30,0.0,35.2,20.5,67.416667,1.375,18.357695,2010,Jun,30
856,2010-07-01,0.0,34.9,16.6,67.375,1.4625,16.192409,2010,Jul,1
857,2010-07-02,0.0,34.7,18.1,65.541667,1.491667,15.402344999999999,2010,Jul,2
858,2010-07-03,0.0,35.5,17.6,65.458333,1.525,19.243477,2010,Jul,3
859,2010-07-04,0.0,35.0,18.5,67.25,1.508333,19.277392,2010,Jul,4
860,2010-07-05,0.0,35.0,17.6,65.916667,1.7875,19.359337,2010,Jul,5
861,2010-07-06,0.0,35.1,16.4,65.916667,2.0125,18.512176,2010,Jul,6
862,2010-07-07,0.0,34.5,15.2,63.625,1.5625,14.2034,2010,Jul,7
863,2010-07-08,0.0,35.1,15.6,64.791667,1.045833,16.698165,2010,Jul,8
864,2010-07-09,0.0,36.0,16.3,66.666667,1.233333,18.080445,2010,Jul,9
865,2010-07-10,0.0,36.3,18.1,67.833333,1.379167,19.267217000000002,2010,Jul,10
866,2010-07-11,0.0,35.3,19.3,70.0,0.9875,18.703004,2010,Jul,11
867,2010-07-12,0.0,36.4,17.5,65.75,1.383333,18.465387,2010,Jul,12
868,2010-07-13,0.0,36.9,18.1,64.333333,1.258333,18.949668000000003,2010,Jul,13
869,2010-07-14,0.0,35.4,19.2,67.291667,1.208333,18.715061000000002,2010,Jul,14
870,2010-07-15,0.0,35.8,20.3,68.166667,1.404167,18.520387,2010,Jul,15
871,2010-07-16,0.0,36.2,17.2,62.833333,1.441667,17.163262,2010,Jul,16
872,2010-07-17,0.0,35.2,18.5,63.958333,1.158333,15.90913,2010,Jul,17
873,2010-07-18,0.0,34.0,20.6,68.875,0.829167,19.394744,2010,Jul,18
874,2010-07-19,0.0,34.8,21.4,65.166667,1.525,21.051986,2010,Jul,19
875,2010-07-20,0.0,35.2,17.4,62.583333,1.620833,18.533694,2010,Jul,20
876,2010-07-21,0.0,35.2,15.2,63.041667,1.133333,20.288688999999998,2010,Jul,21
877,2010-07-22,0.0,35.9,16.6,61.375,1.3625,19.490556,2010,Jul,22
878,2010-07-23,0.0,35.9,15.5,60.375,1.5375,12.434685,2010,Jul,23
879,2010-07-24,0.0,35.3,14.6,55.708333,2.0375,21.448064,2010,Jul,24
880,2010-07-25,0.0,35.2,13.8,59.333333,1.775,21.340965,2010,Jul,25
881,2010-07-26,0.0,36.3,16.8,59.458333,1.379167,21.21255,2010,Jul,26
882,2010-07-27,0.0,36.4,16.0,60.875,1.395833,21.132267,2010,Jul,27
883,2010-07-28,0.0,36.0,17.2,57.041667,1.7625,20.554368,2010,Jul,28
884,2010-07-29,0.0,35.9,16.8,58.791667,1.445833,18.836369,2010,Jul,29
885,2010-07-30,0.0,35.7,17.7,51.625,2.595833,18.571343000000002,2010,Jul,30
886,2010-07-31,0.0,35.6,12.9,57.041667,1.85,20.018048999999998,2010,Jul,31
887,2010-08-01,0.0,36.1,13.5,56.916667,1.633333,17.976055,2010,Ago,1
888,2010-08-02,0.0,36.7,13.5,56.791667,1.5,20.713649,2010,Ago,2
891,2010-08-05,0.0,36.5,14.1,56.958333,1.495833,15.452573000000001,2010,Ago,5
892,2010-08-06,0.0,36.4,14.8,56.958333,1.0625,18.975382,2010,Ago,6
893,2010-08-07,0.0,37.0,17.7,57.416667,1.6375,21.54813,2010,Ago,7
894,2010-08-08,0.0,36.3,15.9,52.208333,1.958333,19.503935000000002,2010,Ago,8
895,2010-08-09,0.0,36.6,15.1,48.041667,1.775,19.178421999999998,2010,Ago,9
896,2010-08-10,0.0,37.5,12.4,53.208333,1.445833,17.575868999999997,2010,Ago,10
897,2010-08-11,0.0,36.4,14.2,52.75,2.195833,13.158704,2010,Ago,11
898,2010-08-12,0.0,35.5,17.8,41.916667,3.375,12.710314,2010,Ago,12
899,2010-08-13,0.0,36.4,13.1,54.916667,1.770833,17.383426,2010,Ago,13
900,2010-08-14,0.0,36.8,13.8,56.166667,1.35,20.620339,2010,Ago,14
901,2010-08-15,0.0,37.4,14.7,57.0,0.941667,19.558791,2010,Ago,15
902,2010-08-16,0.0,36.9,17.8,61.208333,1.220833,19.795749,2010,Ago,16
903,2010-08-17,0.0,34.5,19.5,70.208333,1.354167,18.916856,2010,Ago,17
904,2010-08-18,0.0,35.4,19.7,58.958333,1.845833,18.568690999999998,2010,Ago,18
905,2010-08-19,0.0,34.2,15.7,51.166667,2.120833,15.696446,2010,Ago,19
906,2010-08-20,0.0,35.2,13.1,51.041667,2.116667,18.409402999999998,2010,Ago,20
907,2010-08-21,0.0,36.4,15.5,54.041667,1.308333,17.502563000000002,2010,Ago,21
908,2010-08-22,0.0,36.6,15.8,52.5,1.283333,17.947226999999998,2010,Ago,22
909,2010-08-23,0.0,37.0,16.9,54.041667,1.35,12.653703,2010,Ago,23
910,2010-08-24,0.0,37.1,15.5,54.208333,1.625,17.577528,2010,Ago,24
911,2010-08-25,0.0,37.9,17.8,52.041667,1.333333,19.007565,2010,Ago,25
912,2010-08-26,0.0,37.5,19.2,55.208333,1.033333,17.417699,2010,Ago,26
913,2010-08-27,0.0,36.9,18.5,58.0,1.383333,17.352987000000002,2010,Ago,27
914,2010-08-28,0.0,37.0,19.0,58.666667,1.141667,14.11895,2010,Ago,28
915,2010-08-29,0.0,37.0,19.7,60.0,1.358333,16.455419000000003,2010,Ago,29
916,2010-08-30,0.0,36.0,19.5,61.375,1.2125,18.54026,2010,Ago,30
917,2010-08-31,0.0,37.9,17.8,54.166667,1.695833,24.471242000000004,2010,Ago,31
918,2010-09-01,0.0,37.0,16.7,50.958333,2.2625,18.818398000000002,2010,Set,1
919,2010-09-02,0.0,37.3,21.0,42.583333,2.904167,21.747457999999998,2010,Set,2
920,2010-09-03,0.0,37.2,17.9,42.5,1.945833,20.977040000000002,2010,Set,3
921,2010-09-04,0.0,37.1,15.8,50.166667,1.258333,15.793066999999999,2010,Set,4
922,2010-09-05,0.0,38.2,18.1,53.375,1.025,10.08066,2010,Set,5
923,2010-09-06,0.0,38.3,19.6,55.0,1.266667,21.059002,2010,Set,6
924,2010-09-07,0.0,37.1,17.4,52.541667,1.525,21.489916,2010,Set,7
925,2010-09-08,0.0,37.2,18.3,50.458333,1.3,17.036417,2010,Set,8
926,2010-09-09,0.0,37.0,17.8,53.666667,0.958333,21.306269,2010,Set,9
927,2010-09-10,0.0,39.1,17.7,54.25,1.383333,15.201388999999999,2010,Set,10
928,2010-09-11,0.0,37.9,21.5,50.083333,1.891667,14.497371999999999,2010,Set,11
929,2010-09-12,0.0,38.3,18.4,49.375,1.7,13.590796000000001,2010,Set,12
930,2010-09-13,0.0,38.0,18.2,48.125,1.520833,18.849039,2010,Set,13
931,2010-09-14,0.0,38.5,18.5,48.0,1.504167,14.293165,2010,Set,14
932,2010-09-15,0.0,38.6,19.8,47.875,1.604167,11.588909,2010,Set,15
933,2010-09-16,0.0,37.9,19.1,53.791667,1.2,14.7804,2010,Set,16
934,2010-09-17,0.0,37.7,20.5,51.791667,1.35,21.129598,2010,Set,17
935,2010-09-18,0.0,37.9,19.0,49.583333,1.495833,22.569782,2010,Set,18
936,2010-09-19,0.0,37.7,19.7,51.75,1.291667,6.9896329999999995,2010,Set,19
937,2010-09-20,0.0,37.8,18.2,46.041667,1.870833,20.222779,2010,Set,20
938,2010-09-21,0.0,37.9,17.1,38.666667,2.220833,10.475563,2010,Set,21
939,2010-09-22,0.0,38.7,18.3,44.541667,1.770833,17.689417000000002,2010,Set,22
940,2010-09-23,0.0,38.5,19.2,50.125,1.7375,19.199107,2010,Set,23
941,2010-09-24,0.0,39.2,20.0,46.333333,1.4125,19.595417,2010,Set,24
942,2010-09-25,0.0,39.1,19.4,46.458333,1.245833,20.1397,2010,Set,25
943,2010-09-26,0.0,38.2,19.6,48.791667,1.0125,11.710226,2010,Set,26
944,2010-09-27,0.0,37.3,21.9,52.208333,1.4,19.509902999999998,2010,Set,27
945,2010-09-28,0.0,36.5,21.7,59.208333,1.283333,22.360276,2010,Set,28
946,2010-09-29,0.0,34.5,21.3,62.833333,1.504167,17.250161,2010,Set,29
947,2010-09-30,0.0,33.2,21.9,77.375,0.9,23.224008,2010,Set,30
948,2010-10-01,0.0,36.1,18.8,69.916667,0.858333,23.315829,2010,Out,1
949,2010-10-02,0.0,34.6,21.2,69.041667,1.695833,23.168419,2010,Out,2
950,2010-10-03,0.0,35.1,20.0,72.5,1.025,18.129697,2010,Out,3
951,2010-10-04,0.0,37.1,19.6,72.75,1.245833,17.895281999999998,2010,Out,4
952,2010-10-05,0.0,36.9,20.8,70.583333,1.3375,20.559952999999997,2010,Out,5
953,2010-10-06,0.0,36.8,20.8,64.166667,1.283333,20.674798,2010,Out,6
954,2010-10-07,0.0,36.5,20.6,64.416667,1.141667,23.032363,2010,Out,7
955,2010-10-08,0.0,38.1,20.3,62.125,1.5875,12.015189,2010,Out,8
956,2010-10-09,0.0,39.2,22.8,56.708333,1.620833,17.10362,2010,Out,9
957,2010-10-10,0.0,32.8,22.4,70.875,1.695833,18.795372,2010,Out,10
958,2010-10-11,0.0,34.4,20.8,75.25,1.829167,23.717802,2010,Out,11
959,2010-10-12,0.0,35.2,20.8,72.875,1.254167,7.2024669999999995,2010,Out,12
960,2010-10-13,0.0,32.6,21.9,73.125,1.170833,3.7360969999999996,2010,Out,13
961,2010-10-14,0.0,37.9,21.8,65.041667,1.558333,20.186467,2010,Out,14
962,2010-10-15,0.0,38.9,21.2,59.125,1.3875,17.426739,2010,Out,15
963,2010-10-16,0.0,37.7,19.5,59.5,1.120833,17.284362,2010,Out,16
964,2010-10-17,0.0,36.5,21.8,62.916667,1.4875,19.641256000000002,2010,Out,17
965,2010-10-18,0.0,34.3,22.8,67.083333,2.0875,20.702178,2010,Out,18
966,2010-10-19,0.0,36.9,20.9,64.5,1.804167,18.573239,2010,Out,19
967,2010-10-20,0.0,32.0,22.8,75.083333,1.8375,15.349264,2010,Out,20
968,2010-10-21,0.0,36.0,20.2,71.75,1.204167,23.800044999999997,2010,Out,21
969,2010-10-22,0.0,31.7,23.0,83.625,1.570833,20.629151999999998,2010,Out,22
970,2010-10-23,0.0,29.2,21.4,85.708333,2.191667,13.392325999999999,2010,Out,23
971,2010-10-24,0.0,36.1,21.1,74.25,1.016667,18.261208999999997,2010,Out,24
972,2010-10-25,0.0,36.1,22.8,76.333333,1.329167,23.565030999999998,2010,Out,25
973,2010-10-26,0.0,27.2,22.2,86.166667,1.475,17.366628000000002,2010,Out,26
974,2010-10-27,0.0,34.3,21.3,78.041667,0.858333,7.365576,2010,Out,27
975,2010-10-28,0.0,35.1,22.7,76.416667,1.466667,20.634297,2010,Out,28
976,2010-10-29,0.0,26.9,23.0,90.583333,0.858333,22.207625,2010,Out,29
977,2010-10-30,0.0,33.2,23.1,82.291667,1.308333,21.473111,2010,Out,30
978,2010-10-31,0.0,33.3,23.3,79.666667,1.066667,15.248779,2010,Out,31
979,2010-11-01,0.0,34.2,23.3,74.625,1.3,18.562293,2010,Nov,1
980,2010-11-02,0.0,34.6,24.9,74.375,1.154167,16.300397,2010,Nov,2
981,2010-11-03,0.0,34.8,23.6,74.666667,1.941667,19.71325,2010,Nov,3
982,2010-11-04,0.0,33.5,23.7,74.0,0.9875,20.904940999999997,2010,Nov,4
983,2010-11-05,0.0,33.7,23.1,75.75,1.279167,19.328101,2010,Nov,5
984,2010-11-06,0.0,34.1,22.3,74.583333,1.3375,22.541946,2010,Nov,6
985,2010-11-07,0.0,34.4,24.8,74.416667,1.395833,21.798461,2010,Nov,7
986,2010-11-08,0.0,34.4,25.0,73.791667,1.4625,11.043839,2010,Nov,8
987,2010-11-09,0.0,32.2,24.4,76.375,1.145833,19.047618,2010,Nov,9
988,2010-11-10,0.0,33.1,24.4,78.25,1.266667,17.938906,2010,Nov,10
989,2010-11-11,0.0,32.8,23.2,76.75,1.5875,11.246289,2010,Nov,11
990,2010-11-12,0.0,33.9,23.8,75.0,0.883333,18.852628,2010,Nov,12
991,2010-11-13,0.0,29.3,23.7,81.666667,1.275,23.034432000000002,2010,Nov,13
992,2010-11-14,0.0,25.1,22.6,92.041667,0.416667,21.727321,2010,Nov,14
993,2010-11-15,0.0,32.3,23.0,84.375,0.420833,18.001337,2010,Nov,15
994,2010-11-16,0.0,32.0,24.1,79.833333,1.045833,15.452499,2010,Nov,16
995,2010-11-17,0.0,32.1,24.6,79.5,1.645833,21.245714,2010,Nov,17
996,2010-11-18,0.0,32.5,23.1,77.75,1.279167,13.820542,2010,Nov,18
997,2010-11-19,0.0,33.9,23.5,77.791667,1.166667,18.508712,2010,Nov,19
998,2010-11-20,0.0,32.0,22.7,79.75,1.270833,8.166627,2010,Nov,20
999,2010-11-21,0.0,30.7,22.8,80.0,1.1375,15.332476,2010,Nov,21
1000,2010-11-22,0.0,32.8,22.0,77.416667,0.775,21.848556000000002,2010,Nov,22
1001,2010-11-23,0.0,32.9,24.0,76.583333,0.9875,17.221781,2010,Nov,23
1002,2010-11-24,0.0,31.8,25.1,77.958333,1.5625,8.067911,2010,Nov,24
1003,2010-11-25,0.0,32.4,24.4,79.416667,1.179167,23.649060000000002,2010,Nov,25
1004,2010-11-26,0.0,33.5,24.0,77.625,1.108333,20.036536,2010,Nov,26
1005,2010-11-27,0.0,33.1,23.9,78.083333,1.083333,6.487027,2010,Nov,27
1006,2010-11-28,0.0,29.5,23.7,84.458333,1.820833,18.317238,2010,Nov,28
1007,2010-11-29,0.0,31.9,22.8,81.333333,0.791667,17.275884,2010,Nov,29
1008,2010-11-30,0.0,32.7,23.4,78.0,0.633333,17.157782,2010,Nov,30
1009,2010-12-01,0.0,31.6,24.4,78.791667,1.2625,18.647757000000002,2010,Dez,1
1010,2010-12-02,0.0,32.4,22.5,76.125,0.991667,18.023646,2010,Dez,2
1011,2010-12-03,0.0,32.3,23.5,76.833333,0.741667,17.591327,2010,Dez,3
1012,2010-12-04,0.0,33.2,23.4,76.666667,0.9375,16.352788999999998,2010,Dez,4
1013,2010-12-05,0.0,32.9,23.7,77.0,1.25,16.977142,2010,Dez,5
1014,2010-12-06,0.0,32.5,25.5,74.375,0.916667,17.348636,2010,Dez,6
1015,2010-12-07,0.0,31.8,24.3,79.375,1.333333,17.014642,2010,Dez,7
1016,2010-12-08,0.0,27.3,24.0,87.75,1.0625,15.703134,2010,Dez,8
1017,2010-12-09,0.0,29.9,23.1,86.041667,2.045833,15.125665,2010,Dez,9
1018,2010-12-10,0.0,30.2,23.7,83.125,1.279167,16.264564,2010,Dez,10
1019,2010-12-11,0.0,31.7,25.3,77.25,1.15,17.131353999999998,2010,Dez,11
1020,2010-12-12,0.0,30.0,25.5,83.791667,1.35,17.770864000000003,2010,Dez,12
1021,2010-12-13,0.0,26.4,24.9,87.708333,1.5875,17.612917000000003,2010,Dez,13
1022,2010-12-14,0.0,30.3,23.8,82.833333,0.4875,17.188885,2010,Dez,14
1023,2010-12-15,0.0,31.0,25.0,81.25,1.183333,16.087065,2010,Dez,15
1024,2010-12-16,0.0,28.8,24.3,82.916667,0.929167,16.584749,2010,Dez,16
1025,2010-12-17,0.0,26.9,24.6,86.875,1.0375,16.631518,2010,Dez,17
1026,2010-12-18,0.0,28.1,24.6,84.041667,0.533333,15.458647000000001,2010,Dez,18
1027,2010-12-19,0.0,31.4,24.6,77.875,1.058333,15.33158,2010,Dez,19
1028,2010-12-20,0.0,31.3,25.2,77.708333,1.325,17.773501,2010,Dez,20
1029,2010-12-21,0.0,32.2,25.5,78.666667,0.775,16.905729,2010,Dez,21
1030,2010-12-22,0.0,31.9,25.2,79.0,0.554167,15.698867,2010,Dez,22
1031,2010-12-23,0.0,31.8,26.1,78.916667,1.070833,15.97467,2010,Dez,23
1032,2010-12-24,0.0,30.7,24.4,76.833333,1.0,16.519504,2010,Dez,24
1033,2010-12-25,0.0,31.3,25.6,78.458333,0.808333,16.153625,2010,Dez,25
1034,2010-12-26,0.0,31.9,24.6,76.958333,1.020833,15.156761000000001,2010,Dez,26
