,Data Medicao,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)","TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",RADIACAO GLOBAL(Mj/m²),ANO,MES,DIA
2840,2015-08-26,0.0,37.1,19.8,34.25,1.791667,15.759132,2015,Ago,26
2841,2015-08-27,0.0,39.1,23.0,32.208333,1.808333,21.836351,2015,Ago,27
2842,2015-08-28,0.0,38.5,22.4,29.791667,2.491667,14.529517,2015,Ago,28
2843,2015-08-29,0.0,37.0,23.9,28.25,2.679167,15.295314000000001,2015,Ago,29
2844,2015-08-30,0.0,37.1,21.4,30.583333,2.195833,15.059247,2015,Ago,30
2845,2015-08-31,0.0,36.3,20.8,30.416667,2.241667,22.1464,2015,Ago,31
2846,2015-09-01,0.0,36.5,21.7,31.125,2.004167,26.778124,2015,Set,1
2847,2015-09-02,0.0,38.5,16.7,28.291667,1.4875,26.674403,2015,Set,2
2848,2015-09-03,0.0,37.6,21.3,27.625,2.133333,26.912243999999998,2015,Set,3
2849,2015-09-04,0.2,39.0,18.8,32.916667,1.5,27.925234,2015,Set,4
2850,2015-09-05,0.0,39.0,19.6,29.5,1.641667,26.788033,2015,Set,5
2851,2015-09-06,0.0,37.0,18.1,33.625,2.370833,27.618571,2015,Set,6
2852,2015-09-07,0.0,38.4,19.6,28.291667,2.883333,25.726101999999997,2015,Set,7
2853,2015-09-08,0.0,37.7,16.6,25.833333,2.620833,23.143397,2015,Set,8
2854,2015-09-09,0.0,38.9,17.7,26.75,2.6875,20.586454999999997,2015,Set,9
2855,2015-09-10,0.0,39.2,22.3,27.958333,3.120833,12.015772,2015,Set,10
2856,2015-09-11,0.0,38.3,20.6,27.916667,2.191667,25.861316,2015,Set,11
2857,2015-09-12,0.0,38.1,19.4,27.625,1.554167,26.358001,2015,Set,12
2858,2015-09-13,0.0,39.1,20.0,28.083333,2.241667,27.109920000000002,2015,Set,13
2859,2015-09-14,0.0,38.0,20.9,30.208333,2.491667,14.915527,2015,Set,14
2860,2015-09-15,0.0,38.1,20.4,31.791667,3.0625,16.237966,2015,Set,15
2861,2015-09-16,0.0,37.0,23.9,31.25,3.266667,13.350237,2015,Set,16
2862,2015-09-17,0.0,37.6,23.5,32.75,2.770833,21.951047,2015,Set,17
2863,2015-09-18,0.0,37.5,22.1,30.333333,2.604167,15.91066,2015,Set,18
2864,2015-09-19,0.0,37.7,23.5,37.333333,2.254167,18.659470000000002,2015,Set,19
2865,2015-09-20,0.0,37.6,22.0,32.75,2.4,28.227401999999998,2015,Set,20
2866,2015-09-21,0.0,37.4,26.7,31.166667,2.5875,23.844540000000002,2015,Set,21
2867,2015-09-22,0.0,39.0,21.1,31.416667,2.258333,26.502705000000002,2015,Set,22
2868,2015-09-23,0.0,39.2,22.4,27.458333,2.495833,23.679636,2015,Set,23
2869,2015-09-24,0.0,39.8,20.9,25.0,2.575,25.342170999999997,2015,Set,24
2870,2015-09-25,0.0,39.8,21.9,24.625,2.441667,16.629898,2015,Set,25
2871,2015-09-26,0.0,40.7,20.9,23.913043,2.058333,22.098654999999997,2015,Set,26
2872,2015-09-27,0.0,38.0,19.8,25.083333,2.270833,19.467228,2015,Set,27
2873,2015-09-28,0.0,38.8,20.6,33.75,1.975,20.64894,2015,Set,28
2874,2015-09-29,0.0,39.3,21.3,26.666667,2.125,18.476181,2015,Set,29
2875,2015-09-30,0.0,38.9,22.7,25.125,2.2,8.881920000000001,2015,Set,30
2876,2015-10-01,0.0,38.5,21.7,27.166667,2.908333,5.561162,2015,Out,1
2877,2015-10-02,0.0,39.5,24.7,25.0,2.275,12.856858,2015,Out,2
2878,2015-10-03,0.0,39.8,21.5,26.958333,2.041667,15.03399,2015,Out,3
2879,2015-10-04,0.0,40.4,22.1,27.625,1.654167,20.341728,2015,Out,4
2880,2015-10-05,0.0,39.3,22.4,32.25,2.2875,21.114691999999998,2015,Out,5
2881,2015-10-06,17.2,35.1,21.3,59.166667,1.775,21.275962,2015,Out,6
2882,2015-10-07,0.0,36.1,24.8,47.375,2.866667,17.397003,2015,Out,7
2883,2015-10-08,0.0,38.1,26.7,36.083333,3.183333,10.970915999999999,2015,Out,8
2884,2015-10-09,0.0,38.5,23.5,37.333333,3.120833,10.695198,2015,Out,9
2885,2015-10-10,0.0,38.5,24.7,34.958333,2.95,17.365061,2015,Out,10
2886,2015-10-11,0.0,38.4,25.5,28.291667,2.779167,21.139256,2015,Out,11
2887,2015-10-12,0.0,37.9,24.0,30.75,2.591667,15.598775,2015,Out,12
2888,2015-10-13,0.0,38.7,22.7,29.041667,2.554167,8.247031000000002,2015,Out,13
2889,2015-10-14,0.0,39.3,23.8,25.25,3.266667,8.100666,2015,Out,14
2890,2015-10-15,0.0,38.6,27.2,33.25,3.5,16.395846000000002,2015,Out,15
2891,2015-10-16,0.0,39.1,25.6,29.75,3.441667,15.744547,2015,Out,16
2892,2015-10-17,0.0,40.0,22.7,26.5,2.5375,22.199202,2015,Out,17
2893,2015-10-18,0.0,41.0,21.7,21.625,2.270833,19.64009,2015,Out,18
2894,2015-10-19,0.0,38.3,22.2,25.541667,2.375,22.353627,2015,Out,19
2895,2015-10-20,0.0,38.7,22.3,33.083333,2.320833,25.36392,2015,Out,20
2896,2015-10-21,0.0,40.7,21.7,30.791667,1.1875,18.621248,2015,Out,21
2897,2015-10-22,0.0,39.4,21.7,30.916667,1.783333,18.840552,2015,Out,22
2898,2015-10-23,0.0,37.0,26.1,43.666667,2.383333,18.346435999999997,2015,Out,23
2899,2015-10-24,0.0,37.1,24.8,54.0,1.65,18.849466,2015,Out,24
2900,2015-10-25,4.4,37.9,23.2,49.958333,1.729167,18.828547,2015,Out,25
2901,2015-10-26,0.0,38.6,24.3,35.583333,2.15,17.775529,2015,Out,26
2902,2015-10-27,0.0,39.2,24.5,31.208333,2.283333,17.826596000000002,2015,Out,27
2903,2015-10-28,0.0,39.5,21.6,26.958333,2.233333,18.088826,2015,Out,28
2904,2015-10-29,0.0,37.1,24.6,41.791667,1.570833,17.257673999999998,2015,Out,29
2905,2015-10-30,7.0,32.6,23.2,55.125,1.979167,19.019028,2015,Out,30
2906,2015-10-31,0.0,33.7,24.0,65.333333,2.5,19.046208999999998,2015,Out,31
2907,2015-11-01,6.2,33.0,22.9,69.291667,2.175,17.532383000000003,2015,Nov,1
2908,2015-11-02,0.0,37.2,22.4,48.875,2.416667,18.907566,2015,Nov,2
2909,2015-11-03,0.0,37.9,23.9,35.75,2.875,17.568727,2015,Nov,3
2910,2015-11-04,0.0,38.1,22.0,33.916667,2.741667,16.720716,2015,Nov,4
2911,2015-11-05,0.0,38.4,22.2,30.666667,2.308333,17.399897,2015,Nov,5
2912,2015-11-06,0.0,39.1,21.3,31.958333,1.516667,14.649499,2015,Nov,6
2913,2015-11-07,0.0,39.9,24.2,37.666667,1.958333,18.243749,2015,Nov,7
2914,2015-11-08,0.0,38.5,24.7,37.166667,2.1875,17.489658,2015,Nov,8
2915,2015-11-09,0.0,36.9,23.5,33.666667,2.125,19.04037,2015,Nov,9
2916,2015-11-10,0.0,38.7,23.4,32.708333,2.2375,16.975746,2015,Nov,10
2917,2015-11-11,0.0,40.1,24.5,26.041667,2.7625,16.537391,2015,Nov,11
2918,2015-11-12,0.0,39.6,23.2,22.875,2.379167,19.146935000000003,2015,Nov,12
2919,2015-11-13,0.0,38.7,21.0,31.041667,1.858333,18.566838,2015,Nov,13
2920,2015-11-14,0.0,38.4,25.7,38.375,2.245833,19.126736,2015,Nov,14
2921,2015-11-15,0.0,38.0,25.5,38.541667,2.270833,19.268466,2015,Nov,15
2922,2015-11-16,0.0,38.4,24.6,45.666667,1.983333,19.078727,2015,Nov,16
2923,2015-11-17,0.0,36.8,24.7,48.791667,2.641667,18.961097,2015,Nov,17
2924,2015-11-18,0.0,38.2,23.2,49.583333,2.645833,18.901477,2015,Nov,18
2925,2015-11-19,0.0,38.8,24.2,39.875,1.7125,18.332056,2015,Nov,19
2926,2015-11-20,0.0,35.4,25.2,54.083333,2.379167,19.35662,2015,Nov,20
2927,2015-11-21,4.0,31.9,21.3,72.291667,2.358333,18.937696,2015,Nov,21
2928,2015-11-22,2.2,36.9,21.7,57.75,1.866667,17.456490000000002,2015,Nov,22
2929,2015-11-23,0.0,36.4,24.7,52.083333,1.683333,13.661983,2015,Nov,23
2930,2015-11-24,0.2,31.5,24.5,66.208333,2.041667,16.290803,2015,Nov,24
2931,2015-11-25,0.0,34.9,21.5,76.0,2.075,16.297131,2015,Nov,25
2932,2015-11-26,45.4,35.0,22.2,69.916667,1.566667,16.960907,2015,Nov,26
2933,2015-11-27,0.0,30.2,24.3,81.583333,1.858333,17.716951,2015,Nov,27
2934,2015-11-28,42.6,29.3,21.3,86.875,1.0125,15.366517,2015,Nov,28
2935,2015-11-29,26.6,35.5,21.8,69.958333,1.475,17.951545999999997,2015,Nov,29
2936,2015-11-30,0.0,38.3,22.1,49.75,2.3625,19.549274,2015,Nov,30
2937,2015-12-01,0.0,39.3,19.9,38.666667,2.55,19.563226999999998,2015,Dez,1
2938,2015-12-02,0.0,39.0,23.0,35.791667,2.0875,19.536789000000002,2015,Dez,2
2939,2015-12-03,0.0,38.6,21.7,36.25,2.508333,19.439459,2015,Dez,3
2940,2015-12-04,15.6,34.6,22.5,59.625,1.5875,17.574487,2015,Dez,4
2941,2015-12-05,0.0,33.7,22.4,61.125,1.808333,18.078599999999998,2015,Dez,5
2942,2015-12-06,0.0,35.2,23.5,61.875,1.925,18.416031,2015,Dez,6
2943,2015-12-07,0.6,33.1,23.5,65.708333,1.875,18.137613,2015,Dez,7
2944,2015-12-08,0.0,36.4,22.4,59.0,1.829167,17.919684,2015,Dez,8
2945,2015-12-09,0.0,38.3,20.9,46.916667,1.904167,19.159281,2015,Dez,9
2946,2015-12-10,0.0,38.7,18.8,41.416667,1.833333,15.94401,2015,Dez,10
2947,2015-12-11,0.0,39.0,21.0,47.75,1.966667,18.156153999999997,2015,Dez,11
2948,2015-12-12,0.0,37.9,21.8,56.458333,1.329167,18.227694,2015,Dez,12
2949,2015-12-13,0.0,38.9,24.4,47.75,2.2,16.924398,2015,Dez,13
2950,2015-12-14,0.0,40.1,21.9,39.416667,2.158333,17.958247,2015,Dez,14
2951,2015-12-15,0.0,39.0,21.9,33.5,2.45,15.033149,2015,Dez,15
2952,2015-12-16,0.8,38.9,20.4,35.541667,1.725,18.909687,2015,Dez,16
2953,2015-12-17,0.0,38.1,20.4,42.0,1.733333,18.841044,2015,Dez,17
2954,2015-12-18,0.0,38.5,21.5,43.166667,2.095833,19.011591,2015,Dez,18
2955,2015-12-19,0.0,38.3,21.5,35.875,2.516667,17.867606,2015,Dez,19
2956,2015-12-20,0.0,37.7,24.3,46.416667,2.0125,18.205102999999998,2015,Dez,20
2957,2015-12-21,0.0,37.7,24.1,46.958333,2.041667,5.1328190000000005,2015,Dez,21
2958,2015-12-22,0.0,38.9,23.7,47.875,2.175,19.042906,2015,Dez,22
2959,2015-12-23,0.0,38.2,24.7,34.583333,2.854167,16.442844,2015,Dez,23
2960,2015-12-24,0.0,38.1,22.4,36.708333,2.558333,16.689452000000003,2015,Dez,24
2961,2015-12-25,0.0,37.9,22.2,40.291667,2.4875,18.455132999999996,2015,Dez,25
2962,2015-12-26,0.0,38.9,24.8,37.5,2.608333,19.338893,2015,Dez,26
2963,2015-12-27,0.0,39.1,25.6,36.5,2.779167,13.30907,2015,Dez,27
2964,2015-12-28,0.0,38.4,22.7,34.5,2.829167,17.60659,2015,Dez,28
2965,2015-12-29,0.0,36.8,23.6,41.75,3.541667,23.623579999999997,2015,Dez,29
2966,2015-12-30,0.8,34.7,24.4,53.333333,1.8875,18.247424,2015,Dez,30
2967,2015-12-31,0.0,37.5,23.5,45.625,1.6625,15.850266,2015,Dez,31
2968,2016-01-01,0.0,35.5,25.9,51.0,2.85,26.758903999999998,2016,Jan,1
2969,2016-01-02,1.0,36.2,21.4,64.541667,1.779167,26.536081,2016,Jan,2
2970,2016-01-03,0.0,37.8,22.1,55.5,1.904167,20.923386999999998,2016,Jan,3
2971,2016-01-04,6.0,29.4,23.0,77.791667,2.004167,16.4895,2016,Jan,4
2972,2016-01-05,8.6,35.8,23.0,74.166667,1.445833,22.085652,2016,Jan,5
2973,2016-01-06,3.6,30.0,24.5,83.583333,1.283333,22.185315,2016,Jan,6
2974,2016-01-07,33.0,27.3,23.3,89.791667,1.033333,26.974121,2016,Jan,7
2975,2016-01-08,15.2,26.7,23.2,90.583333,1.3125,21.351364,2016,Jan,8
2976,2016-01-09,47.8,29.8,22.0,80.5,1.083333,24.740161,2016,Jan,9
2977,2016-01-10,0.6,33.4,24.1,72.25,1.929167,17.065355,2016,Jan,10
2978,2016-01-11,0.0,35.1,23.9,57.75,2.4,15.427834,2016,Jan,11
2979,2016-01-12,0.0,36.3,24.1,58.25,1.825,19.36972,2016,Jan,12
2980,2016-01-13,6.2,30.8,24.2,81.791667,2.0375,24.359151,2016,Jan,13
2981,2016-01-14,27.6,28.9,20.4,82.125,1.645833,25.30247,2016,Jan,14
2982,2016-01-15,0.0,32.0,22.6,76.75,1.454167,22.164441999999998,2016,Jan,15
2983,2016-01-16,0.2,32.6,22.3,78.916667,1.175,1.587161,2016,Jan,16
2984,2016-01-17,18.6,28.6,22.2,83.25,2.816667,22.540272,2016,Jan,17
2985,2016-01-18,0.0,30.8,22.5,79.583333,1.266667,25.054845,2016,Jan,18
2986,2016-01-19,0.0,26.7,23.4,89.791667,1.670833,24.75384,2016,Jan,19
2987,2016-01-20,57.2,26.9,21.6,90.333333,1.579167,28.125337,2016,Jan,20
2988,2016-01-21,3.6,26.2,22.1,89.5,1.158333,6.781898999999999,2016,Jan,21
2989,2016-01-22,5.8,25.7,22.8,90.958333,1.575,10.91559,2016,Jan,22
2990,2016-01-23,4.8,29.8,22.9,86.791667,1.354167,26.256129,2016,Jan,23
2991,2016-01-24,55.0,27.1,22.5,88.875,1.520833,25.470784,2016,Jan,24
2992,2016-01-25,1.8,31.9,22.2,83.608696,1.126087,23.728657,2016,Jan,25
2993,2016-01-26,0.4,32.0,23.8,83.833333,1.3625,22.118917,2016,Jan,26
2994,2016-01-27,16.6,29.8,22.6,88.5,1.275,25.772744,2016,Jan,27
2995,2016-01-28,1.4,27.5,22.3,87.25,1.320833,20.319838,2016,Jan,28
2996,2016-01-29,3.6,31.6,21.5,76.833333,1.595833,20.766291000000002,2016,Jan,29
2997,2016-01-30,0.0,33.0,19.3,65.833333,1.904167,22.176222,2016,Jan,30
2998,2016-01-31,0.2,32.7,20.0,66.625,2.129167,14.415586,2016,Jan,31
2999,2016-02-01,10.2,33.6,21.4,71.208333,1.8875,26.495338,2016,Fev,1
3000,2016-02-02,14.4,31.2,21.3,78.0,1.820833,22.910186000000003,2016,Fev,2
3001,2016-02-03,0.0,32.9,22.0,74.0,1.9125,21.537463,2016,Fev,3
3002,2016-02-04,0.0,32.9,22.1,75.833333,1.866667,27.468040000000002,2016,Fev,4
3003,2016-02-05,0.0,34.5,20.7,65.916667,2.054167,26.749449000000002,2016,Fev,5
3004,2016-02-06,0.0,35.5,20.2,62.791667,1.895833,26.930078,2016,Fev,6
3005,2016-02-07,0.0,35.3,19.6,59.375,1.7625,14.786119000000001,2016,Fev,7
3006,2016-02-08,0.0,35.0,19.6,54.5,2.404167,24.663808,2016,Fev,8
3007,2016-02-09,0.0,35.3,17.9,56.333333,1.583333,17.425577,2016,Fev,9
3008,2016-02-10,0.0,34.8,20.4,61.791667,1.7125,19.42972,2016,Fev,10
3009,2016-02-11,0.0,36.1,21.0,66.875,1.741667,18.985927,2016,Fev,11
3010,2016-02-12,2.2,34.3,21.6,77.090909,1.740909,15.214259,2016,Fev,12
3080,2016-04-22,0.0,36.3,21.9,52.625,1.504167,17.649114,2016,Abr,22
3081,2016-04-23,0.0,36.4,20.8,53.416667,1.7875,21.271786,2016,Abr,23
3082,2016-04-24,0.0,37.1,21.0,48.416667,1.520833,22.244054,2016,Abr,24
3083,2016-04-25,0.0,37.2,21.0,47.708333,1.841667,14.633719999999999,2016,Abr,25
3084,2016-04-26,0.0,36.7,19.8,53.208333,2.020833,18.511376,2016,Abr,26
3085,2016-04-27,0.0,37.8,20.5,51.791667,1.95,18.162539000000002,2016,Abr,27
3086,2016-04-28,0.0,37.7,21.8,50.75,1.820833,17.101277999999997,2016,Abr,28
3087,2016-04-29,0.0,35.1,23.2,51.166667,1.5875,22.068312,2016,Abr,29
3088,2016-04-30,0.0,36.4,22.3,54.083333,1.829167,22.141611,2016,Abr,30
3089,2016-05-01,0.0,36.3,21.8,50.708333,2.158333,13.229298,2016,Mai,1
3090,2016-05-02,0.0,36.6,21.8,50.416667,2.2375,9.047792,2016,Mai,2
3091,2016-05-03,0.0,35.6,23.3,50.0,1.6625,18.504635,2016,Mai,3
3092,2016-05-04,0.0,34.4,23.3,53.708333,1.770833,19.494789,2016,Mai,4
3093,2016-05-05,0.0,37.0,22.1,45.666667,2.1125,22.023769,2016,Mai,5
3094,2016-05-06,0.0,36.2,19.4,42.708333,1.775,21.93367,2016,Mai,6
3095,2016-05-07,0.0,36.8,19.8,41.625,1.579167,19.494005,2016,Mai,7
3096,2016-05-08,0.0,36.3,20.3,42.458333,1.925,20.866936999999997,2016,Mai,8
3097,2016-05-09,0.0,37.4,20.7,38.0,2.008333,16.760132000000002,2016,Mai,9
3098,2016-05-10,0.0,36.9,21.1,39.291667,1.9,19.899748,2016,Mai,10
3099,2016-05-11,0.0,37.1,21.6,45.833333,1.475,19.464718,2016,Mai,11
3100,2016-05-12,0.0,37.1,22.4,51.75,1.666667,15.872592000000001,2016,Mai,12
3101,2016-05-13,0.0,37.5,20.7,50.041667,1.1,9.472824000000001,2016,Mai,13
3102,2016-05-14,0.0,37.8,19.9,41.625,1.6375,20.204183,2016,Mai,14
3103,2016-05-15,0.0,37.0,20.3,43.125,2.116667,20.51201,2016,Mai,15
3104,2016-05-16,0.0,37.1,20.6,46.458333,1.904167,21.783287,2016,Mai,16
3105,2016-05-17,0.0,36.5,22.4,48.166667,1.829167,18.150116999999998,2016,Mai,17
3106,2016-05-18,0.0,37.3,21.1,46.333333,1.166667,18.980076,2016,Mai,18
3107,2016-05-19,0.0,37.8,22.8,40.041667,2.445833,19.389684000000003,2016,Mai,19
3108,2016-05-20,0.0,35.4,20.3,40.083333,2.383333,19.006253,2016,Mai,20
3109,2016-05-21,0.0,36.7,17.9,40.916667,1.716667,16.831583,2016,Mai,21
3110,2016-05-22,0.0,36.8,17.7,41.0,1.491667,19.344841,2016,Mai,22
3111,2016-05-23,0.0,37.2,18.8,41.916667,1.191667,19.581636,2016,Mai,23
3112,2016-05-24,0.0,36.7,20.8,44.208333,1.7,19.695506,2016,Mai,24
3113,2016-05-25,5.6,32.1,22.7,63.291667,1.9625,19.628152000000004,2016,Mai,25
3114,2016-05-26,0.0,33.7,22.9,57.875,2.65,19.651343,2016,Mai,26
3115,2016-05-27,0.0,35.4,20.8,50.791667,1.883333,19.913271,2016,Mai,27
3116,2016-05-28,0.0,36.1,20.5,45.208333,1.991667,19.782198,2016,Mai,28
3117,2016-05-29,0.0,37.3,20.5,43.291667,1.620833,19.348578999999997,2016,Mai,29
3118,2016-05-30,0.0,35.6,20.3,47.958333,2.075,19.797057000000002,2016,Mai,30
3119,2016-05-31,0.0,37.8,21.2,46.458333,1.729167,20.010852,2016,Mai,31
3120,2016-06-01,0.0,36.9,21.2,43.958333,1.745833,20.396636,2016,Jun,1
3121,2016-06-02,0.0,37.3,18.3,42.833333,1.154167,18.903466,2016,Jun,2
3122,2016-06-03,0.0,37.9,17.7,40.958333,1.7,19.971336,2016,Jun,3
3123,2016-06-04,0.0,38.2,19.2,40.75,1.5625,20.309534,2016,Jun,4
3124,2016-06-05,0.0,37.5,24.1,36.291667,2.220833,19.48373,2016,Jun,5
3125,2016-06-06,0.0,36.2,24.0,50.25,2.125,17.767354,2016,Jun,6
3126,2016-06-07,0.0,36.8,22.8,50.208333,1.404167,20.330786,2016,Jun,7
3127,2016-06-08,0.0,37.4,19.5,48.666667,1.175,20.640286,2016,Jun,8
3128,2016-06-09,0.0,34.9,22.4,55.833333,2.1625,20.368672999999998,2016,Jun,9
3129,2016-06-10,0.0,36.5,19.7,54.208333,1.304167,19.598343,2016,Jun,10
3130,2016-06-11,0.0,37.1,17.7,41.708333,1.383333,20.011512,2016,Jun,11
3131,2016-06-12,0.0,36.6,18.5,43.708333,1.620833,20.036828,2016,Jun,12
3132,2016-06-13,0.0,36.1,20.2,42.0,1.941667,16.690041,2016,Jun,13
3133,2016-06-14,0.0,34.8,21.4,33.291667,2.445833,19.821060000000003,2016,Jun,14
3134,2016-06-15,0.0,34.8,20.0,44.666667,2.545833,19.543926,2016,Jun,15
3135,2016-06-16,0.0,35.7,21.0,42.791667,2.245833,17.858763,2016,Jun,16
3136,2016-06-17,0.0,34.9,23.4,42.333333,2.658333,10.188210999999999,2016,Jun,17
3137,2016-06-18,0.0,35.1,20.9,44.708333,2.570833,11.470528,2016,Jun,18
3138,2016-06-19,0.0,36.5,20.6,40.416667,1.983333,19.900802,2016,Jun,19
3139,2016-06-20,0.0,35.5,21.9,39.083333,2.645833,26.182205,2016,Jun,20
3140,2016-06-21,0.0,34.1,18.7,37.625,2.65,24.932699,2016,Jun,21
3141,2016-06-22,0.0,34.4,19.1,45.166667,2.454167,12.83864,2016,Jun,22
3142,2016-06-23,0.0,35.1,22.9,40.791667,2.295833,13.306354,2016,Jun,23
3143,2016-06-24,0.0,34.9,20.3,40.791667,2.1125,12.24908,2016,Jun,24
3144,2016-06-25,0.0,34.6,20.3,39.625,3.0,21.780159,2016,Jun,25
3145,2016-06-26,0.0,32.4,20.8,46.291667,2.7375,16.133679,2016,Jun,26
3146,2016-06-27,0.0,33.4,20.0,47.5,3.3125,21.658137999999997,2016,Jun,27
3147,2016-06-28,0.0,33.4,18.7,42.416667,2.866667,9.720878,2016,Jun,28
3148,2016-06-29,0.0,33.3,18.1,42.291667,2.5,19.895846999999996,2016,Jun,29
3149,2016-06-30,0.0,34.5,19.2,40.708333,2.8875,10.034415000000001,2016,Jun,30
3150,2016-07-01,0.0,33.3,18.4,42.5,2.920833,19.918118999999997,2016,Jul,1
3151,2016-07-02,0.0,33.0,20.7,45.916667,3.045833,11.078459,2016,Jul,2
3152,2016-07-03,0.0,33.9,17.3,44.666667,2.608333,24.322475999999998,2016,Jul,3
3153,2016-07-04,0.0,34.1,20.2,42.041667,3.158333,11.713581,2016,Jul,4
3154,2016-07-05,0.0,33.7,19.7,42.125,2.920833,22.607312999999998,2016,Jul,5
3155,2016-07-06,0.0,34.9,20.1,42.416667,2.333333,10.998243,2016,Jul,6
3156,2016-07-07,0.0,36.3,18.9,39.208333,1.7625,14.167033,2016,Jul,7
3157,2016-07-08,0.0,36.7,19.9,36.875,1.4125,13.462541000000002,2016,Jul,8
3158,2016-07-09,0.0,36.0,19.8,36.5,1.95,13.507294,2016,Jul,9
3159,2016-07-10,0.0,35.1,20.5,38.708333,2.225,23.23359,2016,Jul,10
3160,2016-07-11,0.0,35.8,20.3,42.5,1.729167,27.254914999999997,2016,Jul,11
3161,2016-07-12,0.0,36.1,20.2,39.125,1.775,28.047100000000004,2016,Jul,12
3162,2016-07-13,0.0,36.7,18.0,36.083333,1.833333,26.685229,2016,Jul,13
3163,2016-07-14,0.0,37.1,18.9,32.125,2.0375,28.76046,2016,Jul,14
3164,2016-07-15,0.0,36.4,18.6,33.791667,1.870833,28.231527999999997,2016,Jul,15
3165,2016-07-16,0.0,36.1,16.6,30.083333,1.670833,16.725675,2016,Jul,16
3166,2016-07-17,0.0,37.7,13.9,29.791667,1.3125,22.785314,2016,Jul,17
3167,2016-07-18,0.0,37.4,17.6,30.25,1.529167,27.839496,2016,Jul,18
3168,2016-07-19,0.0,35.8,19.2,32.125,2.104167,27.313677,2016,Jul,19
3169,2016-07-20,0.0,35.1,22.1,33.708333,2.6125,28.148906999999998,2016,Jul,20
3170,2016-07-21,0.0,35.7,19.9,34.625,2.1125,22.591947,2016,Jul,21
3171,2016-07-22,0.0,36.1,20.0,32.666667,2.275,24.486981,2016,Jul,22
3172,2016-07-23,0.0,35.1,20.8,30.958333,3.541667,25.671575,2016,Jul,23
3173,2016-07-24,0.0,34.5,19.5,36.791667,3.129167,22.544531,2016,Jul,24
3174,2016-07-25,0.0,34.4,20.2,36.208333,3.445833,19.840827,2016,Jul,25
3175,2016-07-26,0.0,32.8,18.9,37.375,3.279167,19.923197000000002,2016,Jul,26
3176,2016-07-27,0.0,33.3,18.4,37.916667,2.575,20.105614,2016,Jul,27
3177,2016-07-28,0.0,35.3,19.2,37.333333,2.625,24.994743000000003,2016,Jul,28
3178,2016-07-29,0.0,34.9,20.3,39.5,2.604167,14.15015,2016,Jul,29
3179,2016-07-30,0.0,33.2,20.5,34.0,3.2125,15.916083,2016,Jul,30
3180,2016-07-31,0.0,33.7,18.2,39.416667,2.795833,15.138535,2016,Jul,31
3181,2016-08-01,0.0,32.3,21.4,43.708333,3.583333,21.558285,2016,Ago,1
3182,2016-08-02,0.0,34.7,18.6,41.5,2.604167,17.984098000000003,2016,Ago,2
3183,2016-08-03,0.0,35.4,20.9,35.083333,2.8,16.574426,2016,Ago,3
3184,2016-08-04,0.0,34.3,22.5,33.416667,3.479167,8.132066,2016,Ago,4
3185,2016-08-05,0.0,34.8,18.3,37.333333,2.1875,12.609755,2016,Ago,5
3186,2016-08-06,0.0,35.5,19.4,36.5,1.758333,14.834624,2016,Ago,6
3187,2016-08-07,0.0,36.6,18.1,32.5,1.475,21.820996,2016,Ago,7
3188,2016-08-08,0.0,37.6,18.8,29.958333,1.458333,3.417212,2016,Ago,8
3189,2016-08-09,0.0,37.6,17.1,29.833333,1.479167,22.233598,2016,Ago,9
3190,2016-08-10,0.0,38.0,18.8,29.041667,1.35,22.084473,2016,Ago,10
3191,2016-08-11,0.0,38.3,17.6,29.25,1.3875,16.824393,2016,Ago,11
3192,2016-08-12,0.0,37.1,20.6,29.541667,1.7125,22.557933000000002,2016,Ago,12
3193,2016-08-13,0.0,35.8,22.8,31.375,2.1125,19.425737,2016,Ago,13
3194,2016-08-14,0.0,36.5,20.6,31.75,2.108333,22.628913,2016,Ago,14
3195,2016-08-15,0.0,37.9,18.8,31.708333,2.25,26.305149,2016,Ago,15
3196,2016-08-16,0.0,38.1,18.4,29.958333,2.008333,27.841898999999998,2016,Ago,16
3197,2016-08-17,0.0,39.1,18.5,30.083333,1.841667,28.375578,2016,Ago,17
3198,2016-08-18,0.0,38.7,21.1,27.708333,2.420833,25.428691,2016,Ago,18
3199,2016-08-19,0.0,36.4,21.4,32.083333,3.108333,23.408982,2016,Ago,19
3200,2016-08-20,0.0,36.6,20.5,35.208333,2.125,27.943830000000002,2016,Ago,20
3201,2016-08-21,0.0,39.0,20.8,33.25,1.845833,25.629402000000002,2016,Ago,21
3202,2016-08-22,0.0,38.2,17.8,28.291667,1.495833,27.293052,2016,Ago,22
3203,2016-08-23,0.0,37.6,18.3,28.291667,2.391667,27.363151,2016,Ago,23
3204,2016-08-24,0.0,36.2,24.9,31.5,3.641667,24.64968,2016,Ago,24
3205,2016-08-25,0.0,35.3,22.3,38.041667,3.6375,16.871102,2016,Ago,25
3206,2016-08-26,0.0,36.4,22.6,41.541667,3.041667,22.050892,2016,Ago,26
3207,2016-08-27,0.0,37.1,21.5,35.666667,2.575,11.747573000000001,2016,Ago,27
