,Data Medicao,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)","TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",RADIACAO GLOBAL(Mj/m²),ANO,MES,DIA
2676,2009-04-17,2.4,29.9,21.6,79.541667,1.2,20.51975,2009,Abr,17
2677,2009-04-18,3.6,29.7,20.3,76.0,1.2625,20.631491999999998,2009,Abr,18
2678,2009-04-19,0.0,29.8,21.2,72.083333,1.229167,20.025209,2009,Abr,19
2679,2009-04-20,0.0,31.2,19.3,72.583333,1.025,20.289026000000003,2009,Abr,20
2680,2009-04-21,0.0,31.3,21.7,74.291667,0.970833,21.132206999999998,2009,Abr,21
2681,2009-04-22,0.0,30.3,20.4,73.5,1.3625,21.032529999999998,2009,Abr,22
2682,2009-04-23,0.0,28.3,20.3,75.458333,0.983333,21.383362,2009,Abr,23
2683,2009-04-24,0.0,29.5,20.9,80.291667,1.2125,17.838694,2009,Abr,24
2684,2009-04-25,0.0,30.7,20.7,76.25,1.65,18.870765,2009,Abr,25
2685,2009-04-26,55.2,24.1,21.3,90.875,0.716667,17.172221999999998,2009,Abr,26
2686,2009-04-27,66.2,31.6,19.4,77.833333,0.783333,13.424317,2009,Abr,27
2687,2009-04-28,0.0,30.3,21.3,82.208333,0.954167,19.337487,2009,Abr,28
2688,2009-04-29,23.4,27.3,20.9,85.5,1.366667,18.782213,2009,Abr,29
2689,2009-04-30,1.2,30.5,20.1,79.25,0.895833,19.457362,2009,Abr,30
2690,2009-05-01,0.0,26.2,21.1,88.166667,0.9625,19.579678,2009,Mai,1
2691,2009-05-02,7.4,23.2,20.1,88.458333,0.720833,19.403447,2009,Mai,2
2692,2009-05-03,5.6,27.9,19.4,81.375,1.308333,18.5639,2009,Mai,3
2693,2009-05-04,2.4,27.9,20.4,81.5,1.325,17.317580999999997,2009,Mai,4
2694,2009-05-05,0.6,24.3,20.7,84.416667,1.216667,19.789617999999997,2009,Mai,5
2695,2009-05-06,0.2,29.8,18.1,78.458333,1.1,17.873427,2009,Mai,6
2696,2009-05-07,0.0,31.3,19.2,80.583333,1.195833,18.583304000000002,2009,Mai,7
2697,2009-05-08,0.2,30.4,20.7,78.791667,1.370833,19.523773000000002,2009,Mai,8
2698,2009-05-09,1.0,30.7,21.3,77.708333,1.095833,18.502363000000003,2009,Mai,9
2699,2009-05-10,0.0,31.8,20.9,78.458333,0.695833,18.896635999999997,2009,Mai,10
2700,2009-05-11,0.8,30.6,18.2,71.375,0.866667,18.500618000000003,2009,Mai,11
2701,2009-05-12,0.2,30.7,18.0,75.458333,0.875,17.756595,2009,Mai,12
2702,2009-05-13,0.4,31.3,17.3,75.25,1.175,19.261830999999997,2009,Mai,13
2703,2009-05-14,0.0,31.7,19.1,75.208333,1.0,18.73773,2009,Mai,14
2704,2009-05-15,0.0,31.0,20.1,75.791667,1.116667,19.134310000000003,2009,Mai,15
2705,2009-05-16,0.0,31.7,20.3,75.791667,1.504167,19.383060999999998,2009,Mai,16
2706,2009-05-17,0.0,30.3,20.9,80.166667,0.958333,18.434469,2009,Mai,17
2707,2009-05-18,19.0,30.2,20.5,72.833333,1.741667,18.604628,2009,Mai,18
2708,2009-05-19,0.0,27.7,20.0,70.916667,1.104167,18.772552,2009,Mai,19
2709,2009-05-20,0.0,28.3,18.9,71.625,0.766667,15.128694,2009,Mai,20
2710,2009-05-21,0.0,28.6,17.1,69.75,1.145833,18.171177,2009,Mai,21
2711,2009-05-22,0.0,30.6,16.7,65.75,1.595833,18.119623,2009,Mai,22
2712,2009-05-23,0.0,29.3,18.8,65.041667,1.766667,19.899601999999998,2009,Mai,23
2713,2009-05-24,0.0,29.1,19.3,71.875,1.504167,21.559428,2009,Mai,24
2714,2009-05-25,0.0,30.4,16.6,70.958333,1.279167,19.993674,2009,Mai,25
2715,2009-05-26,0.0,30.1,15.1,72.166667,1.229167,21.539434,2009,Mai,26
2716,2009-05-27,0.0,30.5,13.0,66.0,1.891667,19.912599000000004,2009,Mai,27
2717,2009-05-28,0.0,31.7,13.9,69.125,1.158333,21.486777999999997,2009,Mai,28
2718,2009-05-29,0.0,31.8,18.8,71.541667,1.329167,21.067542,2009,Mai,29
2719,2009-05-30,0.0,31.8,20.7,71.625,1.333333,20.322805,2009,Mai,30
2720,2009-05-31,0.0,32.2,18.0,71.583333,1.116667,20.364467,2009,Mai,31
2721,2009-06-01,0.0,30.1,19.6,76.583333,1.0125,19.723975,2009,Jun,1
2722,2009-06-02,0.0,28.3,19.8,79.041667,1.4125,21.076488,2009,Jun,2
2723,2009-06-03,60.2,23.4,20.0,89.791667,0.779167,19.335227,2009,Jun,3
2724,2009-06-04,19.0,28.0,18.5,80.5,0.929167,20.234171000000003,2009,Jun,4
2725,2009-06-05,0.0,30.2,18.9,73.5,1.1375,19.292634,2009,Jun,5
2726,2009-06-06,0.0,30.3,18.2,73.458333,1.45,13.175272000000001,2009,Jun,6
2727,2009-06-07,0.0,30.1,18.8,71.791667,1.395833,15.833307000000001,2009,Jun,7
2728,2009-06-08,0.0,28.6,16.9,64.75,2.0,13.717582,2009,Jun,8
2729,2009-06-09,0.0,27.9,17.9,65.625,1.775,12.488105,2009,Jun,9
2730,2009-06-10,0.0,29.7,16.8,67.791667,1.058333,14.588724000000001,2009,Jun,10
2731,2009-06-11,0.0,30.4,16.3,72.208333,0.929167,6.663917,2009,Jun,11
2732,2009-06-12,0.0,30.9,16.5,73.416667,0.870833,17.864147,2009,Jun,12
2733,2009-06-13,0.0,31.3,15.5,72.458333,1.220833,18.623388,2009,Jun,13
2734,2009-06-14,0.2,31.5,16.2,70.708333,1.1375,13.880453,2009,Jun,14
2735,2009-06-15,0.0,30.4,15.9,70.583333,1.1,17.556999,2009,Jun,15
2736,2009-06-16,0.0,30.5,15.2,71.583333,1.433333,19.94269,2009,Jun,16
2737,2009-06-17,0.2,31.2,14.4,72.333333,1.145833,16.953091,2009,Jun,17
2738,2009-06-18,0.0,31.6,15.4,70.416667,1.195833,18.888330999999997,2009,Jun,18
2739,2009-06-19,0.0,30.9,16.3,68.958333,1.420833,18.801299,2009,Jun,19
2740,2009-06-20,0.0,30.6,16.1,68.25,1.133333,19.799027,2009,Jun,20
2741,2009-06-21,0.0,29.9,15.5,67.125,1.195833,19.73069,2009,Jun,21
2742,2009-06-22,0.0,30.3,14.6,67.916667,0.920833,19.345039,2009,Jun,22
2743,2009-06-23,0.0,30.9,14.8,70.458333,1.5125,19.461376,2009,Jun,23
2744,2009-06-24,0.0,31.9,14.6,68.166667,1.183333,6.814907,2009,Jun,24
2745,2009-06-25,0.0,31.5,14.2,67.541667,1.516667,25.403783999999998,2009,Jun,25
2746,2009-06-26,0.2,31.8,14.5,69.416667,1.191667,24.485242,2009,Jun,26
2747,2009-06-27,0.0,31.9,15.0,67.833333,1.275,10.542358,2009,Jun,27
2748,2009-06-28,0.0,32.1,15.8,68.416667,1.183333,11.920874,2009,Jun,28
2749,2009-06-29,0.0,31.4,15.3,67.333333,1.3875,16.481139,2009,Jun,29
2750,2009-06-30,0.0,31.7,14.2,67.416667,1.3625,17.297718,2009,Jun,30
2751,2009-07-01,0.0,30.8,12.9,64.125,1.45,22.344686999999997,2009,Jul,1
2752,2009-07-02,0.0,31.2,10.9,61.875,1.7125,18.981552999999998,2009,Jul,2
2753,2009-07-03,0.0,31.3,12.4,63.333333,1.325,25.142669,2009,Jul,3
2754,2009-07-04,0.0,31.3,12.6,66.583333,1.3875,24.926854,2009,Jul,4
2755,2009-07-05,0.0,31.0,13.7,64.541667,1.370833,25.677369,2009,Jul,5
2756,2009-07-06,0.0,30.5,13.9,65.25,1.316667,25.056587,2009,Jul,6
2757,2009-07-07,0.0,30.6,14.4,62.5,1.191667,25.671434,2009,Jul,7
2758,2009-07-08,0.0,30.5,15.5,64.458333,1.225,24.301524,2009,Jul,8
2759,2009-07-09,0.0,29.6,15.6,65.041667,1.383333,23.640728,2009,Jul,9
2760,2009-07-10,0.0,30.9,16.4,63.25,1.416667,22.774386999999997,2009,Jul,10
2761,2009-07-11,0.0,29.4,16.0,69.375,1.533333,20.45647,2009,Jul,11
2762,2009-07-12,0.0,33.1,18.4,64.958333,1.220833,7.6793689999999994,2009,Jul,12
2763,2009-07-13,0.0,33.7,15.6,62.25,1.479167,15.509656000000001,2009,Jul,13
2764,2009-07-14,0.0,31.8,17.4,62.583333,1.545833,17.707218,2009,Jul,14
2765,2009-07-15,0.0,32.4,14.4,64.333333,1.704167,11.70085,2009,Jul,15
2766,2009-07-16,0.0,30.7,14.5,59.208333,1.520833,13.133018,2009,Jul,16
2767,2009-07-17,0.0,30.9,17.5,56.833333,1.966667,16.216174,2009,Jul,17
2768,2009-07-18,0.0,30.6,16.1,63.875,1.35,15.752213,2009,Jul,18
2769,2009-07-19,0.0,30.9,12.8,62.583333,1.025,10.269245000000002,2009,Jul,19
2770,2009-07-20,0.0,32.3,13.0,59.625,1.270833,16.437662,2009,Jul,20
2771,2009-07-21,0.0,33.7,13.7,58.75,1.495833,11.036904,2009,Jul,21
2772,2009-07-22,0.0,33.1,13.9,61.041667,1.35,21.146281,2009,Jul,22
2773,2009-07-23,0.0,32.9,13.9,62.125,1.5,22.734446,2009,Jul,23
2774,2009-07-24,0.0,33.2,14.8,61.708333,1.6,4.200897,2009,Jul,24
2775,2009-07-25,0.0,33.2,15.9,57.625,1.720833,14.565092,2009,Jul,25
2776,2009-07-26,0.0,31.7,13.7,57.5,1.3375,11.118191000000001,2009,Jul,26
2777,2009-07-27,0.0,32.3,13.1,59.0,1.554167,24.105432,2009,Jul,27
2778,2009-07-28,0.0,33.3,13.3,56.625,1.7,12.718549000000001,2009,Jul,28
2779,2009-07-29,0.0,33.8,13.4,54.083333,1.5625,19.824162,2009,Jul,29
2780,2009-07-30,0.0,33.3,12.3,53.708333,1.666667,23.337889999999998,2009,Jul,30
2781,2009-07-31,0.0,32.9,12.3,54.958333,2.25,14.599985,2009,Jul,31
2782,2009-08-01,0.0,32.2,15.1,53.958333,1.808333,22.654707,2009,Ago,1
2783,2009-08-02,0.0,33.1,17.4,57.333333,1.308333,20.365306,2009,Ago,2
2784,2009-08-03,0.0,33.0,15.5,53.333333,1.620833,13.501263999999999,2009,Ago,3
2785,2009-08-04,0.0,33.5,14.0,53.875,1.858333,17.781677,2009,Ago,4
2786,2009-08-05,0.0,32.3,13.0,52.833333,1.495833,9.405891,2009,Ago,5
2787,2009-08-06,0.0,32.6,14.1,53.708333,1.425,14.474185,2009,Ago,6
2788,2009-08-07,0.0,33.4,15.3,49.041667,1.691667,8.194966,2009,Ago,7
2789,2009-08-08,0.0,32.8,14.8,52.125,1.695833,20.010150000000003,2009,Ago,8
2790,2009-08-09,0.0,32.4,16.5,55.916667,1.5,12.122352000000001,2009,Ago,9
2791,2009-08-10,0.0,33.7,14.9,53.0,1.529167,24.345511,2009,Ago,10
2792,2009-08-11,0.0,34.1,14.3,49.583333,1.891667,20.72624,2009,Ago,11
2793,2009-08-12,0.0,32.4,13.8,49.041667,2.045833,23.934779,2009,Ago,12
2794,2009-08-13,0.0,31.7,14.0,42.875,1.908333,23.852066,2009,Ago,13
2795,2009-08-14,0.0,32.2,17.0,49.041667,1.579167,23.607118999999997,2009,Ago,14
2796,2009-08-15,0.0,32.0,15.7,48.541667,1.241667,21.346586,2009,Ago,15
2797,2009-08-16,0.0,32.3,14.2,47.791667,1.554167,24.182672999999998,2009,Ago,16
2798,2009-08-17,0.0,32.0,15.3,50.625,1.683333,24.795339,2009,Ago,17
2799,2009-08-18,0.0,32.8,14.0,53.5,1.829167,19.709272000000002,2009,Ago,18
2800,2009-08-19,0.0,34.2,14.5,53.0,1.470833,18.771594,2009,Ago,19
2801,2009-08-20,0.0,35.6,18.0,52.291667,1.404167,20.700027000000002,2009,Ago,20
2802,2009-08-21,0.0,36.6,18.0,51.416667,1.458333,20.02709,2009,Ago,21
2803,2009-08-22,0.0,37.2,17.7,46.375,1.716667,18.479400000000002,2009,Ago,22
2804,2009-08-23,0.0,32.6,22.2,50.416667,2.7625,22.224797,2009,Ago,23
2805,2009-08-24,0.0,33.7,19.4,50.625,1.704167,20.680408,2009,Ago,24
2806,2009-08-25,0.0,34.2,17.5,50.208333,1.325,17.527425,2009,Ago,25
2807,2009-08-26,0.0,34.1,16.6,47.375,1.679167,18.474425,2009,Ago,26
2808,2009-08-27,0.0,33.7,20.7,37.25,1.966667,4.942042000000001,2009,Ago,27
2809,2009-08-28,0.0,34.5,18.5,45.541667,1.35,23.702682,2009,Ago,28
2810,2009-08-29,0.0,34.1,19.8,43.958333,1.654167,21.495509,2009,Ago,29
2811,2009-08-30,0.0,34.2,18.4,41.125,2.395833,26.708543999999996,2009,Ago,30
2812,2009-08-31,0.0,33.9,18.7,46.625,1.45,23.585952000000002,2009,Ago,31
2813,2009-09-01,0.0,34.6,17.6,48.0,1.4875,24.570775,2009,Set,1
2814,2009-09-02,0.0,35.7,19.1,43.75,2.029167,24.653655,2009,Set,2
2815,2009-09-03,0.0,35.5,19.7,38.666667,1.8375,23.595299999999998,2009,Set,3
2816,2009-09-04,0.0,37.0,22.0,35.416667,1.9375,26.651152000000003,2009,Set,4
2817,2009-09-05,0.0,37.8,17.4,42.0,1.770833,26.011667000000003,2009,Set,5
2818,2009-09-06,0.0,36.4,20.3,42.166667,1.933333,26.45804,2009,Set,6
2819,2009-09-07,0.0,35.6,21.5,42.041667,2.3,25.238598,2009,Set,7
2820,2009-09-08,0.0,35.4,22.4,52.708333,1.966667,25.153451,2009,Set,8
2821,2009-09-09,0.4,35.0,22.6,52.875,1.608333,20.236854,2009,Set,9
2822,2009-09-10,0.0,33.9,18.8,40.75,2.4375,18.242319,2009,Set,10
2823,2009-09-11,0.0,33.5,17.3,41.708333,2.420833,21.250833999999998,2009,Set,11
2824,2009-09-12,0.0,34.2,18.2,44.333333,1.670833,22.746378999999997,2009,Set,12
2825,2009-09-13,0.0,34.9,16.9,43.75,1.241667,21.778022,2009,Set,13
2826,2009-09-14,0.0,36.6,16.7,39.375,1.366667,21.047262999999997,2009,Set,14
2827,2009-09-15,0.0,37.9,16.7,37.625,1.845833,22.516887,2009,Set,15
2828,2009-09-16,0.0,37.1,17.7,38.125,1.591667,22.067795999999998,2009,Set,16
2829,2009-09-17,0.0,36.9,19.1,35.625,1.654167,22.097514999999998,2009,Set,17
2830,2009-09-18,0.0,37.0,19.3,38.208333,1.591667,21.640146,2009,Set,18
2831,2009-09-19,0.0,37.9,21.5,36.833333,1.625,20.767812999999997,2009,Set,19
2832,2009-09-20,0.0,38.2,23.1,36.916667,1.8375,21.880166000000003,2009,Set,20
2833,2009-09-21,0.0,37.3,19.9,43.625,2.158333,20.577906,2009,Set,21
2834,2009-09-22,0.2,35.5,23.1,45.958333,2.9,20.491421,2009,Set,22
2835,2009-09-23,0.6,36.1,22.3,56.25,1.895833,20.242103,2009,Set,23
2836,2009-09-24,0.0,36.3,22.9,55.166667,1.558333,21.928454000000002,2009,Set,24
2837,2009-09-25,0.2,36.7,22.7,53.708333,1.983333,22.869871,2009,Set,25
2838,2009-09-26,0.4,35.9,22.1,50.625,2.216667,22.600015,2009,Set,26
2839,2009-09-27,0.0,35.9,21.9,40.083333,2.558333,21.99877,2009,Set,27
2840,2009-09-28,0.0,37.8,19.8,30.041667,2.404167,20.934438999999998,2009,Set,28
2841,2009-09-29,0.0,38.6,19.4,30.916667,1.5625,19.581615000000003,2009,Set,29
2842,2009-09-30,0.0,38.7,17.4,32.375,1.704167,20.465863000000002,2009,Set,30
2843,2009-10-01,0.0,36.6,23.4,30.666667,2.216667,16.561456000000003,2009,Out,1
2844,2009-10-02,0.0,36.8,23.5,40.875,1.891667,18.765052999999998,2009,Out,2
2845,2009-10-03,0.6,38.2,22.0,42.541667,2.170833,21.878351,2009,Out,3
2846,2009-10-04,0.0,37.8,22.1,37.333333,1.741667,19.386878,2009,Out,4
2847,2009-10-05,0.0,37.9,23.6,35.0,1.820833,23.613699,2009,Out,5
2848,2009-10-06,0.0,37.6,23.2,41.375,1.608333,19.67601,2009,Out,6
2850,2009-10-08,0.0,36.0,24.3,42.125,2.129167,22.552556,2009,Out,8
2851,2009-10-09,12.8,29.5,21.7,79.416667,1.45,24.280364000000002,2009,Out,9
2852,2009-10-10,15.6,32.2,20.5,70.375,1.5,25.204781,2009,Out,10
2854,2009-10-12,7.8,32.6,21.4,68.333333,2.533333,21.792581000000002,2009,Out,12
2855,2009-10-13,0.0,34.5,20.7,60.166667,1.675,17.910792,2009,Out,13
2856,2009-10-14,0.0,35.5,22.3,56.166667,1.358333,22.728202,2009,Out,14
2857,2009-10-15,31.0,32.9,20.8,73.583333,1.9375,17.277883000000003,2009,Out,15
2858,2009-10-16,2.0,34.3,21.1,61.666667,1.475,20.40427,2009,Out,16
2859,2009-10-17,2.0,34.8,22.0,61.041667,1.55,18.810857,2009,Out,17
2860,2009-10-18,0.0,35.4,21.4,54.75,1.779167,14.580721,2009,Out,18
2861,2009-10-19,0.0,35.2,22.7,51.125,2.170833,18.097815,2009,Out,19
2862,2009-10-20,18.8,30.9,21.5,73.166667,1.675,13.706029999999998,2009,Out,20
2863,2009-10-21,0.2,35.1,21.2,63.708333,1.4625,24.081792999999998,2009,Out,21
2864,2009-10-22,0.0,34.7,22.0,60.041667,1.658333,23.790757000000003,2009,Out,22
2865,2009-10-23,0.4,33.5,23.2,63.25,2.1,22.950954999999997,2009,Out,23
2866,2009-10-24,1.6,30.1,21.7,70.916667,2.216667,21.174746,2009,Out,24
2867,2009-10-25,40.4,31.7,21.1,76.458333,1.370833,16.518825999999997,2009,Out,25
2868,2009-10-26,11.4,28.6,21.0,80.833333,1.375,17.822375,2009,Out,26
2869,2009-10-27,0.4,28.4,22.7,82.958333,1.354167,15.536063,2009,Out,27
2870,2009-10-28,4.2,30.2,21.5,80.416667,2.1125,15.316345,2009,Out,28
2871,2009-10-29,6.6,29.2,22.0,86.916667,1.383333,18.453723999999998,2009,Out,29
2872,2009-10-30,11.8,27.1,21.3,89.583333,0.995833,20.017399,2009,Out,30
2873,2009-10-31,73.0,29.8,19.9,83.791667,0.729167,14.097804,2009,Out,31
2874,2009-11-01,2.6,24.7,21.2,88.541667,1.175,16.396856,2009,Nov,1
2875,2009-11-02,14.2,32.6,19.1,74.791667,0.816667,21.398617,2009,Nov,2
2876,2009-11-03,0.0,30.3,22.3,72.25,2.183333,20.030998,2009,Nov,3
2877,2009-11-04,0.0,27.0,21.9,77.166667,1.283333,19.004982,2009,Nov,4
2878,2009-11-05,1.0,29.5,18.8,73.791667,1.5,20.896516,2009,Nov,5
2879,2009-11-06,0.0,31.6,19.6,68.708333,1.5125,20.984731,2009,Nov,6
2880,2009-11-07,0.0,32.6,18.8,62.791667,1.654167,20.759433,2009,Nov,7
2881,2009-11-08,0.0,30.5,20.8,67.416667,1.045833,20.450923,2009,Nov,8
2882,2009-11-09,0.0,33.8,20.1,67.208333,1.495833,20.877124,2009,Nov,9
2883,2009-11-10,0.0,32.2,22.6,69.333333,1.5625,21.176089,2009,Nov,10
2884,2009-11-11,37.6,32.9,20.5,75.083333,1.820833,21.621311,2009,Nov,11
2885,2009-11-12,0.6,33.0,20.7,74.333333,1.304167,21.274355,2009,Nov,12
2886,2009-11-13,0.0,32.7,21.0,65.958333,1.558333,21.231095,2009,Nov,13
2887,2009-11-14,0.0,32.9,17.7,60.291667,1.341667,21.372267,2009,Nov,14
2888,2009-11-15,0.0,33.4,18.9,62.916667,1.616667,20.503466,2009,Nov,15
2889,2009-11-16,0.0,35.1,19.3,61.333333,1.6375,19.314310000000003,2009,Nov,16
2890,2009-11-17,0.0,33.3,21.8,67.333333,1.475,20.606702000000002,2009,Nov,17
2891,2009-11-18,0.6,30.4,21.6,77.041667,1.804167,20.061304,2009,Nov,18
2892,2009-11-19,1.6,31.8,22.4,71.083333,1.395833,21.085545,2009,Nov,19
2893,2009-11-20,0.0,32.7,21.8,71.75,1.466667,19.688401000000002,2009,Nov,20
2894,2009-11-21,6.8,33.1,19.4,65.916667,1.4,20.887583,2009,Nov,21
2895,2009-11-22,0.0,34.5,19.1,60.166667,1.35,18.689246,2009,Nov,22
2896,2009-11-23,0.0,34.1,18.6,56.458333,1.329167,20.55733,2009,Nov,23
2897,2009-11-24,0.0,35.2,19.7,58.333333,1.825,20.739154,2009,Nov,24
2898,2009-11-25,0.6,34.8,21.9,59.625,1.5625,21.717444,2009,Nov,25
2899,2009-11-26,0.6,33.5,21.8,62.833333,1.5625,20.173023,2009,Nov,26
2900,2009-11-27,0.0,35.1,20.1,59.541667,1.470833,21.44422,2009,Nov,27
2901,2009-11-28,0.0,35.4,19.7,56.666667,1.591667,19.960832999999997,2009,Nov,28
2902,2009-11-29,0.0,35.3,18.7,55.041667,1.720833,19.81336,2009,Nov,29
2903,2009-11-30,0.0,35.2,22.3,56.208333,1.7875,21.207185999999997,2009,Nov,30
2904,2009-12-01,2.6,30.9,21.7,72.083333,2.179167,22.422791,2009,Dez,1
2905,2009-12-02,0.0,28.2,22.3,79.958333,1.8125,22.616558,2009,Dez,2
2906,2009-12-03,15.2,29.3,19.8,76.291667,1.729167,22.926795,2009,Dez,3
2907,2009-12-04,0.2,31.8,21.5,72.083333,1.708333,21.563706999999997,2009,Dez,4
2908,2009-12-05,36.8,29.1,19.9,81.041667,1.683333,22.036344,2009,Dez,5
2909,2009-12-06,47.0,30.5,20.7,83.75,1.2625,21.231167000000003,2009,Dez,6
2910,2009-12-07,24.0,30.9,18.9,78.041667,1.4125,17.983351,2009,Dez,7
2911,2009-12-08,0.0,32.9,21.3,68.791667,1.779167,21.843177999999998,2009,Dez,8
2912,2009-12-09,0.0,33.9,21.2,69.791667,1.470833,20.953193,2009,Dez,9
2913,2009-12-10,0.2,33.3,22.2,68.416667,1.554167,26.832012,2009,Dez,10
2914,2009-12-11,1.0,33.1,19.3,68.541667,1.6625,28.241742,2009,Dez,11
2915,2009-12-12,0.0,32.7,20.0,67.166667,1.8375,25.698580000000003,2009,Dez,12
2916,2009-12-13,0.0,32.7,20.5,68.0,1.8,18.738865,2009,Dez,13
2917,2009-12-14,0.0,31.9,21.0,69.333333,1.858333,23.383983,2009,Dez,14
2918,2009-12-15,1.6,32.6,20.2,70.541667,1.458333,14.380094999999999,2009,Dez,15
2919,2009-12-16,0.0,33.1,19.4,62.0,1.5125,12.642638,2009,Dez,16
2920,2009-12-17,0.0,32.6,19.0,62.5,1.695833,21.277700999999997,2009,Dez,17
2921,2009-12-18,0.0,34.3,19.3,63.083333,1.75,10.304765,2009,Dez,18
2922,2009-12-19,0.0,31.8,20.7,67.458333,1.391667,18.074804,2009,Dez,19
2923,2009-12-20,0.0,29.0,20.8,68.333333,1.35,17.629699000000002,2009,Dez,20
2924,2009-12-21,0.0,32.2,20.5,64.333333,1.0375,10.77841,2009,Dez,21
2925,2009-12-22,0.0,33.0,20.6,67.583333,1.283333,13.034545,2009,Dez,22
2926,2009-12-23,25.4,32.4,19.3,70.416667,1.620833,17.47114,2009,Dez,23
2927,2009-12-24,1.4,31.7,21.1,69.666667,1.783333,13.386339,2009,Dez,24
2928,2009-12-25,0.4,25.7,22.5,83.375,1.025,14.191030999999999,2009,Dez,25
2929,2009-12-26,24.0,29.2,20.7,80.041667,1.8375,13.132370000000002,2009,Dez,26
2930,2009-12-27,57.0,30.1,20.9,82.333333,1.5875,5.228385,2009,Dez,27
2931,2009-12-28,4.6,30.0,20.9,83.666667,1.258333,9.946211,2009,Dez,28
2932,2009-12-29,7.6,32.4,20.9,78.0,1.445833,13.206335,2009,Dez,29
2933,2009-12-30,58.6,31.9,20.1,77.375,1.570833,3.1424559999999997,2009,Dez,30
2934,2009-12-31,10.4,30.1,20.6,81.375,1.670833,7.508698000000001,2009,Dez,31
2935,2010-01-01,12.2,28.5,21.1,82.5,1.391667,11.018510000000001,2010,Jan,1
2936,2010-01-02,0.0,30.2,20.8,71.25,1.975,19.768948,2010,Jan,2
2937,2010-01-03,0.6,32.7,20.5,74.916667,1.525,21.318784,2010,Jan,3
2938,2010-01-04,0.4,32.2,19.1,70.708333,1.779167,16.736518,2010,Jan,4
2939,2010-01-05,0.0,32.6,21.1,67.0,1.470833,11.039692,2010,Jan,5
2940,2010-01-06,0.0,31.4,20.1,71.458333,1.770833,9.393111999999999,2010,Jan,6
2941,2010-01-07,0.0,29.2,21.2,72.958333,1.316667,24.244072,2010,Jan,7
2942,2010-01-08,0.0,28.0,22.2,84.416667,1.120833,26.945119,2010,Jan,8
2943,2010-01-09,4.6,31.2,18.3,77.833333,1.129167,27.900519,2010,Jan,9
2944,2010-01-10,0.2,32.0,19.5,73.0,1.183333,15.951905,2010,Jan,10
2945,2010-01-11,0.0,33.6,18.3,71.708333,1.320833,28.283327,2010,Jan,11
2946,2010-01-12,0.0,32.9,19.8,70.458333,1.6125,27.445242999999998,2010,Jan,12
2947,2010-01-13,0.0,32.1,19.5,73.681818,1.395455,27.525757000000002,2010,Jan,13
2948,2010-01-14,8.2,30.5,20.0,75.541667,1.370833,24.603847000000002,2010,Jan,14
2949,2010-01-15,0.0,32.0,19.8,74.958333,1.158333,26.532995,2010,Jan,15
2950,2010-01-16,0.0,33.9,20.7,64.291667,1.620833,25.952516,2010,Jan,16
2951,2010-01-17,0.0,32.6,18.2,68.958333,1.9375,24.014341,2010,Jan,17
2952,2010-01-18,0.4,32.4,20.4,63.75,1.754167,18.379652999999998,2010,Jan,18
2953,2010-01-19,0.0,34.8,16.4,60.125,1.375,26.936857,2010,Jan,19
2954,2010-01-20,0.0,34.1,18.8,66.083333,1.929167,25.821627,2010,Jan,20
2955,2010-01-21,13.2,32.3,20.2,74.166667,1.641667,27.988871,2010,Jan,21
2956,2010-01-22,0.2,32.7,19.9,70.583333,1.620833,28.180242999999997,2010,Jan,22
2957,2010-01-23,0.6,29.6,21.1,76.0,1.308333,24.004531000000004,2010,Jan,23
2958,2010-01-24,0.0,33.0,20.3,71.0,1.375,27.611672,2010,Jan,24
2959,2010-01-25,19.0,31.6,20.6,76.166667,1.675,26.998792,2010,Jan,25
2960,2010-01-26,0.0,29.5,21.2,78.0,1.291667,12.579989,2010,Jan,26
2961,2010-01-27,0.0,31.0,20.7,77.0,1.6,22.579527000000002,2010,Jan,27
2962,2010-01-28,0.0,30.6,20.9,78.458333,1.291667,24.626484,2010,Jan,28
2963,2010-01-29,0.2,32.8,20.4,69.833333,1.6625,26.736525,2010,Jan,29
2964,2010-01-30,0.0,34.8,19.3,65.625,1.275,23.459575,2010,Jan,30
2965,2010-01-31,0.0,33.7,19.0,65.25,1.254167,24.315358,2010,Jan,31
2966,2010-02-01,0.0,32.5,19.3,68.75,1.308333,24.723312999999997,2010,Fev,1
2967,2010-02-02,0.0,35.0,19.6,65.541667,1.766667,19.830931,2010,Fev,2
2968,2010-02-03,0.0,35.3,19.8,60.75,1.395833,20.142554,2010,Fev,3
2969,2010-02-04,0.0,35.7,18.4,56.75,1.416667,26.297359,2010,Fev,4
2970,2010-02-05,0.0,36.1,21.9,58.041667,2.0375,19.419951,2010,Fev,5
2971,2010-02-06,1.6,26.6,21.3,78.583333,1.229167,11.143152,2010,Fev,6
2972,2010-02-07,1.0,33.1,21.1,71.125,1.695833,27.609647000000002,2010,Fev,7
2973,2010-02-08,21.4,30.3,18.7,75.666667,1.475,26.680853,2010,Fev,8
2974,2010-02-09,0.0,27.0,20.4,82.125,1.054167,15.496975999999998,2010,Fev,9
2975,2010-02-10,10.0,33.6,20.4,70.416667,1.091667,24.418525999999996,2010,Fev,10
